StartNode,EndNode
501,102
102,81
81,9
9,119
119,181
181,378
378,470
470,278
278,429
429,163
163,346
346,362
362,126
126,53
53,271
271,84
84,297
297,98
98,33
33,45
45,395
395,347
347,479
479,12
12,91
91,320
320,457
457,326
326,459
459,478
478,28
28,29
29,20
20,430
430,177
177,437
437,204
204,109
109,475
475,246
246,176
176,295
295,364
364,328
328,105
105,68
68,400
400,64
64,131
131,24
24,129
129,186
186,214
214,232
232,274
274,455
455,185
185,189
189,287
287,206
206,428
428,501
502,236
236,439
439,25
25,156
156,493
493,16
16,72
72,266
266,146
146,401
401,17
17,87
87,290
290,494
494,78
78,351
351,270
270,30
30,100
100,49
49,389
389,322
322,235
235,448
448,476
476,391
391,196
196,225
225,393
393,338
338,298
298,159
159,462
462,436
436,480
480,133
133,363
363,458
458,502
502,422
422,477
477,216
216,226
226,80
80,268
268,463
463,112
112,66
66,486
486,502
503,184
184,255
255,339
339,147
147,443
443,8
8,31
31,121
121,434
434,117
117,220
220,99
99,375
375,336
336,153
153,495
495,114
114,55
55,83
83,85
85,240
240,193
193,450
450,421
421,23
23,280
280,65
65,219
219,410
410,283
283,492
492,420
420,384
384,57
57,319
319,503
503,148
148,497
497,54
54,258
258,127
127,21
21,145
145,257
257,286
286,1
1,92
92,279
279,491
491,483
483,15
15,368
368,37
37,115
115,137
137,180
180,484
484,228
228,445
445,211
211,489
489,500
500,318
318,307
307,96
96,397
397,252
252,122
122,168
168,503
504,263
263,433
433,164
164,380
380,305
305,139
139,354
354,77
77,332
332,141
141,194
194,333
333,174
174,423
423,69
69,60
60,472
472,358
358,58
58,73
73,124
124,199
199,376
376,407
407,123
123,324
324,498
498,70
70,215
215,317
317,303
303,210
210,231
231,203
203,94
94,285
285,398
398,314
314,438
438,238
238,310
310,424
424,481
481,142
142,261
261,371
371,111
111,128
128,313
313,316
316,431
431,262
262,264
264,468
468,192
192,444
444,179
179,19
19,453
453,331
331,399
399,300
300,417
417,256
256,441
441,386
386,504
