StartNode,EndNode
1001,631
631,812
812,759
759,93
93,814
814,1001
1001,655
655,708
708,650
650,651
651,921
921,1001
1001,620
620,573
573,783
783,826
826,253
253,1001
1001,237
237,324
324,120
120,369
369,566
566,1001
1001,925
925,545
545,984
984,425
425,731
731,1001
1001,502
502,215
215,840
840,482
482,680
680,1001
1001,756
756,376
376,555
555,155
155,380
380,1001
1001,851
851,453
453,926
926,889
889,64
64,1001
1001,394
394,197
197,999
999,548
548,643
643,1001
1001,52
52,887
887,682
682,899
899,43
43,1001
1001,742
742,763
763,150
150,565
565,854
854,1001
1001,158
158,542
542,123
123,116
116,758
758,1001
1001,950
950,955
955,929
929,434
434,923
923,1001
1001,476
476,737
737,474
474,382
382,335
335,1001
1001,529
529,790
790,415
415,500
500,632
632,1001
1001,834
834,432
432,636
636,54
54,690
690,1001
1001,139
139,90
90,901
901,396
396,12
12,1001
1001,264
264,408
408,744
744,943
943,458
458,1001
1002,444
444,663
663,988
988,292
292,540
540,1002
1002,610
610,66
66,208
208,470
470,588
588,1002
1002,129
129,561
561,554
554,914
914,968
968,1002
1002,782
782,418
418,543
543,236
236,825
825,1002
1002,344
344,355
355,103
103,979
979,809
809,1002
1002,96
96,192
192,960
960,341
341,681
681,1002
1002,275
275,255
255,238
238,69
69,508
508,1002
1002,794
794,645
645,307
307,723
723,991
991,1002
1002,533
533,114
114,654
654,194
194,128
128,1002
1002,973
973,575
575,740
740,910
910,350
350,1002
1002,313
313,441
441,131
131,484
484,134
134,1002
1002,47
47,265
265,820
820,584
584,830
830,1002
1002,143
143,70
70,280
280,781
781,570
570,1002
1002,299
299,965
965,855
855,944
944,372
372,1002
1002,622
622,927
927,163
163,908
908,577
577,1002
1003,240
240,546
546,219
219,895
895,445
445,1003
1003,931
931,49
49,46
46,920
920,796
796,1003
1003,50
50,338
338,684
684,978
978,424
424,1003
1003,254
254,753
753,844
844,386
386,342
342,1003
1003,896
896,388
388,696
696,326
326,401
401,1003
1003,581
581,693
693,795
795,957
957,51
51,1003
1003,348
348,171
171,7
7,435
435,691
691,1003
1003,917
917,836
836,572
572,904
904,191
191,1003
1003,133
133,199
199,798
798,77
77,739
739,1003
1003,56
56,82
82,481
481,637
637,874
874,1003
1003,644
644,55
55,547
547,272
272,687
687,1003
1003,586
586,576
576,431
431,704
704,557
557,1003
1003,334
334,124
124,402
402,177
177,928
928,1003
1003,212
212,437
437,183
183,605
605,487
487,1003
1004,751
751,274
274,747
747,231
231,857
857,1004
1004,268
268,37
37,738
738,885
885,509
509,1004
1004,574
574,646
646,60
60,736
736,869
869,1004
1004,349
349,48
48,1
1,321
321,658
658,1004
1004,562
562,333
333,694
694,347
347,838
838,1004
1004,537
537,959
959,106
106,186
186,878
878,1004
1004,207
207,992
992,787
787,689
689,288
288,1004
1004,608
608,81
81,569
569,942
942,362
362,1004
1004,924
924,792
792,811
811,671
671,727
727,1004
1004,149
149,685
685,4
4,375
375,385
385,1004
1004,616
616,1004
1004,721
721,494
494,810
810,290
290,678
678,1004
1004,31
31,363
363,365
365,113
113,273
273,1004
1004,662
662,286
286,277
277,815
815,803
803,1004
1004,902
902,65
65,746
746,24
24,364
364,1004
