StartNode,EndNode
1001,989
989,737
737,474
474,382
382,335
335,1001
1001,423
423,790
790,476
476,718
718,399
399,1001
1001,500
500,632
632,64
64,390
390,707
707,1001
1001,323
323,368
368,953
953,195
195,756
756,1001
1001,621
621,190
190,453
453,851
851,926
926,1001
1001,732
732,899
899,682
682,985
985,43
43,1001
1001,174
174,126
126,371
371,552
552,969
969,1001
1001,44
44,271
271,765
765,541
541,169
169,1001
1001,157
157,932
932,495
495,698
698,602
602,1001
1001,304
304,227
227,834
834,744
744,264
264,1001
1001,432
432,636
636,54
54,690
690,415
415,1001
1001,139
139,90
90,901
901,396
396,12
12,1001
1001,554
554,408
408,943
943,458
458,680
680,1001
1002,311
311,668
668,25
25,663
663,1002
1002,515
515,256
256,127
127,514
514,630
630,1002
1002,788
788,710
710,908
908,62
62,927
927,1002
1002,320
320,405
405,659
659,258
258,429
429,1002
1002,612
612,257
257,412
412,310
310,709
709,1002
1002,468
468,593
593,550
550,451
451,890
890,1002
1002,344
344,617
617,941
941,818
818,662
662,1002
1002,780
780,189
189,966
966,2
2,485
485,1002
1002,129
129,561
561,143
143,163
163,577
577,1002
1002,70
70,855
855,849
849,944
944,372
372,1002
1002,610
610,52
52,251
251,973
973,350
350,1002
1003,325
325,1003
1003,795
795,639
639,957
957,51
51,644
644,1003
1003,546
546,240
240,41
41,594
594,296
296,1003
1003,672
672,224
224,160
160,633
633,206
206,1003
1003,762
762,214
214,619
619,473
473,858
858,1003
1003,701
701,505
505,85
85,881
881,873
873,1003
1003,478
478,57
57,770
770,785
785,684
684,1003
1003,761
761,615
615,282
282,105
105,348
348,1003
1003,576
576,431
431,704
704,557
557,696
696,1003
1003,586
586,334
334,402
402,177
177,928
928,1003
1003,796
796,798
798,437
437,212
212,717
717,1003
1003,445
445,896
896,895
895,191
191,917
917,1003
1004,983
983,100
100,534
534,24
24,270
270,1004
1004,385
385,857
857,4
4,685
685,625
625,1004
1004,447
447,585
585,592
592,266
266,188
188,1004
1004,666
666,392
392,544
544,578
578,706
706,1004
1004,767
767,172
172,370
370,722
722,803
803,1004
1004,481
481,911
911,329
329,664
664,305
305,1004
1004,94
94,656
656,734
734,510
510,839
839,1004
1004,130
130,135
135,940
940,599
599,608
608,1004
1004,871
871,149
149,671
671,838
838,959
959,1004
1004,591
591,365
365,878
878,113
113,273
273,1004
1004,746
746,31
31,363
363,277
277,815
815,1004
1004,364
364,678
678,721
721,494
494,902
902,1004
