StartNode,EndNode
1001,75
75,1001
1001,620
620,1001
1001,636
636,1001
1001,721
721,1001
1001,854
854,1001
1001,904
904,1001
1001,41
41,1001
1001,813
813,1001
1001,572
572,1001
1001,115
115,1001
1001,38
38,1001
1001,823
823,1001
1001,130
130,1001
1001,118
118,1001
1001,900
900,1001
1001,575
575,1001
1001,604
604,1001
1001,34
34,1001
1001,197
197,1001
1002,470
470,1002
1002,700
700,1002
1002,379
379,1002
1002,573
573,1002
1002,162
162,1002
1002,438
438,1002
1002,99
99,1002
1002,841
841,1002
1002,429
429,1002
1002,68
68,1002
1002,663
663,1002
1002,245
245,1002
1002,999
999,1002
1002,512
512,1002
1002,30
30,1002
1002,884
884,1002
1002,761
761,1002
1002,742
742,1002
1003,81
81,1003
1003,610
610,1003
1003,916
916,1003
1003,356
356,1003
1003,668
668,1003
1003,342
342,1003
1003,355
355,1003
1003,365
365,1003
1003,33
33,1003
1003,199
199,1003
1003,453
453,1003
1003,60
60,1003
1003,9
9,1003
1003,172
172,1003
1003,280
280,1003
1004,126
126,1004
1004,98
98,1004
1004,174
174,1004
1004,195
195,1004
1004,121
121,1004
1004,89
89,1004
1004,863
863,1004
1004,525
525,1004
1004,86
86,1004
1004,784
784,1004
1004,156
156,1004
1004,371
371,1004
1004,474
474,1004
1004,809
809,1004
1004,614
614,1004
1004,942
942,1004
1004,972
972,1004
1004,706
706,1004
1004,680
680,1004
1005,586
586,1005
1005,950
950,1005
1005,232
232,1005
1005,936
936,1005
1005,319
319,1005
1005,465
465,1005
1005,829
829,1005
1005,869
869,1005
1005,964
964,1005
1005,920
920,1005
1005,367
367,1005
1005,378
378,1005
1005,50
50,1005
1005,330
330,1005
1005,295
295,1005
1006,151
151,1006
1006,776
776,1006
1006,906
906,1006
1006,623
623,1006
1006,360
360,1006
1006,80
80,1006
1006,666
666,1006
1006,845
845,1006
1006,107
107,1006
1006,468
468,1006
1006,268
268,1006
1006,435
435,1006
1006,896
896,1006
1006,381
381,1006
1006,193
193,1006
1006,296
296,1006
1006,323
323,1006
1006,340
340,1006
1006,577
577,1006
