StartNode,EndNode
361,3
3,11
11,19
19,27
27,361
361,17
17,25
25,238
238,30
30,39
39,23
23,361
362,78
78,97
97,114
114,105
105,75
75,67
67,362
363,89
89,113
113,80
80,110
110,102
102,94
94,363
363,88
88,96
96,104
104,112
112,120
120,363
364,124
124,132
132,137
137,129
129,121
121,364
364,148
148,156
156,158
158,159
159,152
152,157
157,364
365,164
164,166
166,175
175,167
167,365
365,192
192,190
190,198
198,196
196,193
193,185
185,365
366,201
201,209
209,275
275,366
366,228
228,236
236,230
230,239
239,240
240,232
232,366
367,243
243,251
251,274
274,273
273,265
265,257
257,367
367,263
263,279
279,278
278,270
270,262
262,254
254,367
368,304
304,312
312,320
320,355
355,38
38,317
317,368
368,300
300,308
308,316
316,318
318,310
310,302
302,368
369,336
336,359
359,358
358,350
350,356
356,348
348,369
369,323
323,331
331,339
339,347
347,341
341,333
333,369
