StartNode,EndNode
361,8
8,361
361,16
16,361
361,37
37,361
361,39
39,361
361,17
17,361
361,28
28,361
361,9
9,361
361,14
14,361
361,11
11,361
361,1
1,361
361,3
3,361
361,6
6,361
361,5
5,361
362,56
56,362
362,78
78,362
362,68
68,362
362,71
71,362
362,49
49,362
362,55
55,362
362,52
52,362
362,41
41,362
362,43
43,362
362,46
46,362
362,45
45,362
362,47
47,362
362,44
44,362
362,42
42,362
362,64
64,362
363,84
84,363
363,82
82,363
363,102
102,363
363,104
104,363
363,94
94,363
363,96
96,363
363,91
91,363
363,95
95,363
363,86
86,363
363,88
88,363
363,85
85,363
363,87
87,363
363,115
115,363
363,112
112,363
364,135
135,364
364,133
133,364
364,154
154,364
364,99
99,364
364,148
148,364
364,151
151,364
364,143
143,364
364,136
136,364
364,128
128,364
364,127
127,364
364,124
124,364
364,122
122,364
365,155
155,365
365,197
197,365
365,177
177,365
365,169
169,365
365,176
176,365
365,174
174,365
365,175
175,365
365,161
161,365
365,166
166,365
365,168
168,365
365,164
164,365
365,167
167,365
365,162
162,365
366,204
204,366
366,224
224,366
366,228
228,366
366,220
220,366
366,209
209,366
366,212
212,366
366,206
206,366
366,208
208,366
366,240
240,366
366,227
227,366
367,252
252,367
367,268
268,367
367,246
246,367
367,276
276,367
367,259
259,367
367,251
251,367
367,256
256,367
367,254
254,367
367,255
255,367
367,250
250,367
367,243
243,367
367,248
248,367
367,241
241,367
367,245
245,367
368,317
317,368
368,284
284,368
368,318
318,368
368,300
300,368
368,294
294,368
368,292
292,368
368,281
281,368
368,287
287,368
368,285
285,368
368,299
299,368
368,283
283,368
369,356
356,369
369,357
357,369
369,342
342,369
369,339
339,369
369,337
337,369
369,336
336,369
369,329
329,369
369,335
335,369
369,333
333,369
369,332
332,369
369,326
326,369
369,321
321,369
369,327
327,369
