StartNode,EndNode
161,22
22,30
30,38
38,161
161,7
7,39
39,23
23,161
161,21
21,29
29,37
37,161
161,2
2,10
10,18
18,161
161,33
33,36
36,15
15,161
162,66
66,162
162,64
64,72
72,80
80,162
162,49
49,57
57,68
68,162
162,55
55,63
63,71
71,162
162,42
42,50
50,58
58,162
162,61
61,56
56,60
60,162
163,89
89,97
97,105
105,163
163,119
119,111
111,103
103,163
163,101
101,109
109,117
117,163
163,98
98,106
106,114
114,163
163,84
84,92
92,100
100,163
163,120
120,112
112,88
88,163
164,128
128,157
157,141
141,164
164,127
127,135
135,124
124,164
164,143
143,152
152,144
144,164
164,132
132,140
140,148
148,164
164,125
125,130
130,122
122,164
164,149
149,160
160,136
136,164
