StartNode,EndNode
250,199
199,200
200,179
179,250
250,117
117,240
240,98
98,250
250,41
41,210
210,178
178,250
250,222
222,85
85,105
105,250
250,126
126,16
16,171
171,250
250,128
128,14
14,92
92,250
251,242
242,38
38,39
39,251
251,102
102,15
15,219
219,251
251,194
194,197
197,80
80,251
251,103
103,113
113,66
66,251
251,176
176,233
233,162
162,251
251,168
168,55
55,251
251,136
136,75
75,226
226,251
252,77
77,91
91,252
252,28
28,119
119,94
94,252
252,180
180,63
63,216
216,252
252,156
156,246
246,152
152,252
252,184
184,252
252,160
160,188
188,95
95,252
253,54
54,253
253,195
195,2
2,170
170,253
253,69
69,177
177,217
217,253
253,166
166,237
237,249
249,253
253,230
230,248
248,114
114,253
253,125
125,224
224,163
163,253
254,72
72,186
186,21
21,254
254,18
18,173
173,79
79,254
254,129
129,221
221,61
61,254
254,231
231,81
81,138
138,254
254,33
33,234
234,211
211,254
