StartNode,EndNode
501,136
136,249
249,479
479,126
126,207
207,460
460,203
203,264
264,64
64,52
52,435
435,230
230,12
12,149
149,25
25,484
484,67
67,114
114,422
422,501
501,202
202,204
204,140
140,250
250,370
370,173
173,441
441,122
122,398
398,301
301,363
363,130
130,143
143,142
142,350
350,10
10,139
139,371
371,331
331,237
237,185
185,437
437,490
490,113
113,195
195,194
194,501
502,81
81,220
220,214
214,180
180,252
252,169
169,420
420,291
291,383
383,268
268,247
247,375
375,184
184,131
131,138
138,426
426,11
11,37
37,344
344,438
438,354
354,135
135,275
275,62
62,243
243,408
408,292
292,163
163,367
367,406
406,463
463,197
197,216
216,23
23,70
70,436
436,355
355,502
503,120
120,421
421,393
393,377
377,57
57,314
314,485
485,16
16,222
222,337
337,310
310,66
66,382
382,191
191,85
85,349
349,32
32,210
210,368
368,148
148,212
212,248
248,390
390,7
7,106
106,503
503,76
76,125
125,317
317,286
286,119
119,381
381,104
104,246
246,86
86,486
486,43
43,28
28,91
91,360
360,168
168,272
272,171
171,227
227,127
127,345
345,58
58,316
316,412
412,503
504,423
423,433
433,96
96,285
285,279
279,413
413,452
452,73
73,447
447,389
389,186
186,454
454,262
262,340
340,280
280,97
97,208
208,259
259,102
102,278
278,448
448,429
429,108
108,297
297,5
5,151
151,402
402,61
61,45
45,321
321,179
179,161
161,77
77,488
488,201
201,145
145,335
335,330
330,261
261,128
128,414
414,323
323,244
244,478
478,166
166,134
134,461
461,431
431,334
334,172
172,296
296,427
427,13
13,31
31,332
332,356
356,254
254,380
380,443
443,353
353,74
74,504
