StartNode,EndNode
1001,503
503,184
184,805
805,30
30,566
566,553
553,823
823,269
269,523
523,771
771,384
384,16
16,467
467,793
793,898
898,538
538,190
190,433
433,987
987,187
187,15
15,768
768,1001
1001,783
783,102
102,59
59,340
340,728
728,371
371,126
126,174
174,44
44,271
271,765
765,552
552,969
969,14
14,754
754,323
323,368
368,953
953,195
195,726
726,748
748,872
872,457
457,198
198,716
716,164
164,713
713,702
702,669
669,454
454,1000
1000,711
711,374
374,512
512,157
157,932
932,495
495,698
698,948
948,359
359,665
665,73
73,729
729,185
185,934
934,860
860,465
465,875
875,822
822,464
464,832
832,886
886,497
497,19
19,417
417,708
708,812
812,814
814,744
744,967
967,339
339,600
600,205
205,298
298,879
879,208
208,649
649,589
589,181
181,852
852,391
391,862
862,403
403,353
353,161
161,607
607,845
845,972
972,115
115,996
996,590
590,223
223,764
764,152
152,228
228,101
101,466
466,545
545,1001
1001,483
483,859
859,833
833,20
20,42
42,648
648,227
227,304
304,614
614,539
539,1001
1002,975
975,280
280,173
173,168
168,259
259,710
710,692
692,866
866,147
147,80
80,903
903,71
71,472
472,245
245,2
2,485
485,308
308,209
209,136
136,961
961,6
6,927
927,1002
1002,563
563,520
520,519
519,893
893,906
906,154
154,714
714,345
345,853
853,638
638,140
140,894
894,946
946,138
138,958
958,939
939,587
587,226
226,506
506,95
95,144
144,493
493,952
952,492
492,712
712,156
156,210
210,293
293,74
74,414
414,107
107,580
580,880
880,560
560,279
279,799
799,954
954,267
267,567
567,166
166,847
847,398
398,148
148,377
377,514
514,1002
1002,45
45,213
213,891
891,634
634,800
800,661
661,248
248,568
568,841
841,317
317,162
162,360
360,278
278,549
549,486
486,653
653,67
67,945
945,966
966,34
34,3
3,816
816,455
455,27
27,104
104,779
779,220
220,86
86,309
309,53
53,781
781,588
588,965
965,470
470,659
659,429
429,258
258,28
28,468
468,593
593,550
550,451
451,890
890,612
612,336
336,367
367,937
937,426
426,122
122,480
480,257
257,412
412,310
310,352
352,100
100,709
709,405
405,320
320,1002
1003,881
881,701
701,697
697,8
8,677
677,900
900,602
602,91
91,146
146,222
222,735
735,232
232,683
683,755
755,603
603,618
618,611
611,641
641,522
522,452
452,528
528,876
876,606
606,117
117,684
684,978
978,1003
1003,406
406,802
802,623
623,479
479,312
312,235
235,167
167,488
488,124
124,439
439,635
635,121
121,535
535,724
724,216
216,986
986,203
203,366
366,450
450,846
846,761
761,843
843,615
615,282
282,105
105,703
703,919
919,525
525,521
521,848
848,824
824,85
85,505
505,35
35,524
524,356
356,358
358,88
88,428
428,981
981,558
558,935
935,918
918,427
427,284
284,785
785,770
770,57
57,478
478,679
679,858
858,22
22,206
206,877
877,990
990,473
473,762
762,633
633,752
752,327
327,108
108,642
642,850
850,1003
1003,55
55,471
471,892
892,38
38,61
61,829
829,40
40,211
211,916
916,285
285,672
672,224
224,160
160,214
214,734
734,656
656,84
84,316
316,516
516,699
699,82
82,1003
1004,509
509,738
738,885
885,706
706,861
861,531
531,526
526,513
513,583
583,242
242,357
357,652
652,719
719,99
99,180
180,747
747,231
231,564
564,63
63,964
964,601
601,378
378,627
627,865
865,230
230,609
609,897
897,597
597,97
97,640
640,318
318,571
571,489
489,400
400,863
863,118
118,217
217,660
660,112
112,776
776,821
821,260
260,302
302,239
239,314
314,182
182,746
746,1004
1004,193
193,94
94,757
757,442
442,619
619,510
510,839
839,544
544,392
392,578
578,666
666,980
980,165
165,827
827,438
438,33
33,976
976,837
837,247
247,556
556,842
842,361
361,736
736,869
869,170
170,202
202,221
221,807
807,266
266,592
592,585
585,447
447,261
261,346
346,530
530,175
175,970
970,501
501,393
393,778
778,624
624,262
262,912
912,142
142,517
517,351
351,322
322,448
448,132
132,125
125,204
204,21
21,579
579,387
387,58
58,675
675,249
249,791
791,329
329,911
911,92
92,977
977,188
188,907
907,225
225,1004
1004,130
130,135
135,940
940,769
769,440
440,922
922,498
498,1004
