StartNode,EndNode
1001,18
18,670
670,838
838,576
576,119
119,1001
1001,819
819,712
712,645
645,574
574,248
248,1001
1001,705
705,860
860,679
679,290
290,20
20,1001
1001,155
155,227
227,372
372,648
648,881
881,1001
1001,559
559,897
897,200
200,58
58,361
361,1001
1001,636
636,612
612,291
291,343
343,306
306,1001
1001,181
181,499
499,985
985,359
359,820
820,1001
1001,485
485,907
907,122
122,220
220,745
745,1001
1001,880
880,259
259,267
267,917
917,144
144,1001
1001,109
109,270
270,935
935,303
303,996
996,1001
1001,713
713,817
817,749
749,61
61,591
591,1001
1001,744
744,597
597,736
736,424
424,885
885,1001
1002,975
975,643
643,903
903,601
601,797
797,1002
1002,475
475,970
970,658
658,162
162,532
532,1002
1002,473
473,649
649,237
237,402
402,696
696,1002
1002,191
191,337
337,957
957,593
593,692
692,1002
1002,408
408,401
401,700
700,182
182,685
685,1002
1002,910
910,112
112,253
253,725
725,963
963,1002
1002,89
89,64
64,760
760,536
536,326
326,1002
1002,710
710,434
434,277
277,302
302,895
895,1002
1002,331
331,251
251,937
937,347
347,221
221,1002
1002,984
984,948
948,228
228,631
631,68
68,1002
1002,651
651,489
489,519
519,333
333,925
925,1002
1002,464
464,764
764,257
257,380
380,492
492,1002
1002,123
123,149
149,995
995,449
449,718
718,1002
1003,146
146,186
186,555
555,542
542,857
857,1003
1003,921
921,553
553,432
432,730
730,138
138,1003
1003,339
339,993
993,461
461,69
69,111
111,1003
1003,352
352,284
284,389
389,173
173,625
625,1003
1003,634
634,798
798,953
953,263
263,395
395,1003
1003,52
52,908
908,627
627,927
927,483
483,1003
1003,590
590,439
439,562
562,62
62,561
561,1003
1003,304
304,44
44,618
618,324
324,527
527,1003
1003,539
539,81
81,654
654,887
887,582
582,1003
1003,261
261,693
693,769
769,958
958,383
383,1003
1003,53
53,750
750,496
496,716
716,143
143,1003
1003,382
382,865
865,962
962,252
252,672
672,1003
1003,780
780,317
317,73
73,637
637,516
516,1003
1003,436
436,161
161,427
427,580
580,345
345,1003
1004,767
767,678
678,51
51,715
715,495
495,1004
1004,665
665,217
217,830
830,46
46,687
687,1004
1004,596
596,279
279,278
278,131
131,686
686,1004
1004,919
919,49
49,246
246,271
271,778
778,1004
1004,956
956,286
286,504
504,85
85,265
265,1004
1004,353
353,407
407,421
421,418
418,566
566,1004
1004,377
377,76
76,896
896,689
689,523
523,1004
1004,785
785,569
569,189
189,207
207,600
600,1004
1005,763
763,827
827,952
952,989
989,844
844,1005
1005,588
588,168
168,524
524,250
250,552
552,1005
1005,171
171,522
522,104
104,285
285,166
166,1005
1005,422
422,510
510,482
482,661
661,872
872,1005
1005,349
349,318
318,682
682,746
746,305
305,1005
1005,804
804,676
676,592
592,656
656,549
549,1005
1005,45
45,336
336,990
990,751
751,214
214,1005
1005,782
782,905
905,213
213,568
568,599
599,1005
1005,836
836,551
551,515
515,978
978,926
926,1005
1005,116
116,545
545,266
266,967
967,430
430,1005
1005,640
640,94
94,695
695,103
103,511
511,1005
1005,931
931,140
140,714
714,351
351,4
4,1005
1006,106
106,180
180,759
759,29
29,874
874,1006
1006,701
701,362
362,771
771,364
364,433
433,1006
1006,934
934,282
282,901
901,807
807,514
514,1006
1006,587
587,88
88,188
188,79
79,452
452,1006
1006,322
322,47
47,190
190,344
344,988
988,1006
1006,507
507,548
548,570
570,583
583,72
72,1006
1006,702
702,994
994,472
472,675
675,605
605,1006
1006,940
940,164
164,423
423,969
969,724
724,1006
1006,877
877,258
258,165
165,329
329,839
839,1006
1006,698
698,955
955,145
145,235
235,435
435,1006
1006,87
87,183
183,598
598,311
311,293
293,1006
1006,584
584,571
571,659
659,520
520,624
624,1006
1006,840
840,563
563,127
127,642
642,508
508,1006
