StartNode,EndNode
501,190
190,301
301,482
482,353
353,251
251,501
501,145
145,257
257,21
21,478
478,357
357,501
501,328
328,105
105,214
214,232
232,274
274,501
501,185
185,428
428,372
372,227
227,346
346,501
501,347
347,395
395,45
45,33
33,98
98,501
501,217
217,315
315,413
413,95
95,501
501,272
272,56
56,172
172,46
46,13
13,501
501,104
104,207
207,160
160,63
63,277
277,501
502,369
369,221
221,236
236,329
329,134
134,502
502,159
159,298
298,338
338,476
476,391
391,502
502,356
356,7
7,268
268,80
80,131
131,502
502,24
24,129
129,186
186,68
68,400
400,502
502,392
392,466
466,381
381,39
39,157
157,502
502,463
463,447
447,490
490,112
112,66
66,502
502,254
254,416
416,130
130,140
140,469
469,502
502,155
155,344
344,2
2,218
218,460
460,502
503,184
184,113
113,359
359,168
168,122
122,503
503,432
432,312
312,48
48,42
42,325
325,503
503,171
171,483
483,491
491,280
280,65
65,503
503,314
314,398
398,438
438,313
313,316
316,503
503,210
210,303
303,317
317,215
215,179
179,503
503,127
127,484
484,228
228,445
445,211
211,503
503,136
136,239
239,173
173,89
89,367
367,503
503,355
355,242
242,187
187,281
281,350
350,503
504,18
18,230
230,386
386,229
229,441
441,504
504,333
333,423
423,69
69,60
60,19
19,504
504,249
249,192
192,444
444,468
468,264
264,504
504,262
262,431
431,493
493,156
156,16
16,504
504,40
40,241
241,427
427,132
132,474
474,504
504,294
294,88
88,504
504,464
464,473
473,496
496,291
291,32
32,504
