StartNode,EndNode
101,23
23,101
101,60
60,101
101,43
43,101
101,4
4,101
101,56
56,101
101,41
41,101
101,26
26,101
101,6
6,101
101,74
74,101
101,72
72,101
101,53
53,101
101,21
21,101
101,73
73,101
101,57
57,101
101,87
87,101
101,13
13,101
101,40
40,101
101,2
2,101
101,89
89,101
101,96
96,101
102,66
66,102
102,68
68,102
102,9
9,102
102,11
11,102
102,81
81,102
102,82
82,102
102,90
90,102
102,51
51,102
102,76
76,102
102,62
62,102
102,50
50,102
102,52
52,102
102,88
88,102
102,1
1,102
102,31
31,102
102,69
69,102
102,65
65,102
102,48
48,102
