StartNode,EndNode
250,191
191,5
5,79
79,250
250,56
56,242
242,38
38,250
250,15
15,102
102,39
39,250
250,249
249,84
84,16
16,250
250,183
183,58
58,150
150,250
250,137
137,18
18,30
30,250
250,214
214,131
131,57
57,250
250,26
26,148
148,114
114,250
250,225
225,241
241,11
11,250
250,122
122,223
223,43
43,250
250,190
190,8
8,123
123,250
250,204
204,198
198,73
73,250
250,62
62,237
237,177
177,250
250,47
47,250
250,67
67,226
226,176
176,250
250,170
170,2
2,235
235,250
251,45
45,212
212,77
77,251
251,28
28,182
182,95
95,251
251,144
144,184
184,218
218,251
251,143
143,48
48,196
196,251
251,215
215,126
126,116
116,251
251,236
236,111
111,120
120,251
251,216
216,179
179,161
161,251
251,22
22,44
44,199
199,251
251,200
200,63
63,180
180,251
251,208
208,246
246,25
25,251
251,86
86,41
41,85
85,251
251,94
94,50
50,187
187,251
251,209
209,115
115,7
7,251
