StartNode,EndNode
250,227
227,20
20,109
109,250
250,41
41,210
210,178
178,250
250,98
98,240
240,117
117,250
250,23
23,48
48,174
174,250
250,171
171,250
250,128
128,14
14,92
92,250
251,219
219,75
75,59
59,251
251,38
38,242
242,56
56,251
251,168
168,80
80,194
194,251
251,66
66,113
113,103
103,251
251,16
16,162
162,226
226,251
252,151
151,94
94,86
86,252
252,63
63,216
216,46
46,252
252,156
156,28
28,95
95,252
252,35
35,119
119,144
144,252
252,218
218,184
184,192
192,252
252,246
246,152
152,239
239,252
253,69
69,177
177,237
237,253
253,124
124,228
228,53
53,253
253,150
150,183
183,58
58,253
253,173
173,137
137,30
30,253
253,62
62,248
248,230
230,253
253,224
224,125
125,204
204,253
254,145
145,115
115,100
100,254
254,21
21,138
138,186
186,254
254,129
129,221
221,61
61,254
254,79
79,49
49,130
130,254
254,81
81,231
231,211
211,254
