StartNode,EndNode
250,180
180,250
250,200
200,250
250,179
179,250
250,199
199,250
250,97
97,250
250,29
29,250
250,132
132,250
250,37
37,250
250,240
240,250
250,128
128,250
250,14
14,250
250,117
117,250
250,22
22,250
250,178
178,250
250,120
120,250
250,105
105,250
250,48
48,250
250,174
174,250
250,92
92,250
250,23
23,250
250,116
116,250
250,60
60,250
250,44
44,250
251,204
204,251
251,173
173,251
251,206
206,251
251,238
238,251
251,121
121,251
251,83
83,251
251,189
189,251
251,27
27,251
251,131
131,251
251,248
248,251
251,167
167,251
251,89
89,251
251,217
217,251
251,13
13,251
251,58
58,251
251,203
203,251
251,153
153,251
251,9
9,251
251,230
230,251
251,125
125,251
251,2
2,251
251,170
170,251
251,148
148,251
251,114
114,251
251,55
55,251
251,118
118,251
251,11
11,251
251,214
214,251
251,57
57,251
252,5
5,252
252,211
211,252
252,31
31,252
252,71
71,252
252,205
205,252
252,79
79,252
252,231
231,252
252,108
108,252
252,232
232,252
252,244
244,252
252,68
68,252
252,142
142,252
252,99
99,252
252,228
228,252
252,133
133,252
