StartNode,EndNode
101,38
38,101
101,83
83,101
101,17
17,101
101,84
84,101
101,86
86,101
101,95
95,101
101,14
14,101
101,5
5,101
101,92
92,101
101,44
44,101
101,61
61,101
101,16
16,101
101,37
37,101
101,93
93,101
101,98
98,101
101,100
100,101
101,85
85,101
102,28
28,102
102,53
53,102
102,2
2,102
102,12
12,102
102,55
55,102
102,26
26,102
102,75
75,102
102,56
56,102
102,74
74,102
102,73
73,102
102,72
72,102
102,21
21,102
103,66
66,103
103,76
76,103
103,11
11,103
103,63
63,103
103,27
27,103
103,52
52,103
103,50
50,103
103,32
32,103
103,90
90,103
103,62
62,103
103,1
1,103
103,10
10,103
103,30
30,103
103,47
47,103
103,71
71,103
