StartNode,EndNode
250,243
243,52
52,233
233,136
136,75
75,162
162,59
59,181
181,171
171,169
169,132
132,97
97,29
29,158
158,134
134,147
147,201
201,78
78,32
32,51
51,24
24,40
40,127
127,17
17,55
55,175
175,168
168,66
66,103
103,80
80,250
250,211
211,90
90,61
61,129
129,221
221,130
130,49
49,124
124,228
228,53
53,65
65,206
206,220
220,189
189,248
248,121
121,89
89,167
167,13
13,250
250,42
42,197
197,194
194,106
106,159
159,250
251,165
165,105
105,92
92,178
178,210
210,110
110,60
60,109
109,20
20,227
227,117
117,98
98,240
240,107
107,88
88,151
151,149
149,247
247,251
251,34
34,188
188,87
87,154
154,76
76,155
155,108
108,244
244,70
70,99
99,232
232,142
142,68
68,234
234,33
33,138
138,21
21,186
186,81
81,4
4,145
145,100
100,35
35,245
245,72
72,19
19,205
205,31
31,71
71,229
229,139
139,202
202,231
231,251
