StartNode,EndNode
101,44
44,101
101,86
86,101
101,37
37,101
101,95
95,101
101,85
85,101
101,93
93,101
101,61
61,101
101,89
89,101
101,99
99,101
101,45
45,101
102,9
9,102
102,51
51,102
102,27
27,102
102,33
33,102
102,28
28,102
102,79
79,102
102,24
24,102
102,3
3,102
102,77
77,102
102,12
12,102
102,68
68,102
102,80
80,102
103,4
4,103
103,41
41,103
103,26
26,103
103,72
72,103
103,53
53,103
103,57
57,103
103,40
40,103
103,58
58,103
103,2
2,103
104,19
19,104
104,11
11,104
104,82
82,104
104,18
18,104
104,90
90,104
104,10
10,104
104,52
52,104
