StartNode,EndNode
250,107
107,6
6,243
243,169
169,181
181,97
97,29
29,110
110,60
60,158
158,105
105,116
116,250
251,197
197,42
42,10
10,238
238,225
225,223
223,43
43,122
122,102
102,52
52,84
84,135
135,146
146,39
39,136
136,134
134,127
127,159
159,251
252,160
160,7
7,164
164,141
141,25
25,208
208,199
199,200
200,93
93,187
187,161
161,179
179,45
45,77
77,88
88,149
149,247
247,245
245,252
253,112
112,213
213,215
215,8
8,190
190,123
123,118
118,3
3,249
249,157
157,82
82,235
235,241
241,11
11,214
214,131
131,57
57,203
203,193
193,101
101,148
148,26
26,9
9,153
153,89
89,167
167,13
13,121
121,189
189,106
106,253
253,163
163,65
65,253
254,68
68,142
142,232
232,70
70,99
99,108
108,244
244,4
4,154
154,76
76,155
155,202
202,139
139,229
229,71
71,31
31,1
1,140
140,74
74,254
