StartNode,EndNode
250,107
107,45
45,212
212,250
250,63
63,216
216,46
46,250
250,161
161,93
93,187
187,250
250,169
169,181
181,171
171,250
250,210
210,41
41,110
110,250
250,222
222,165
165,6
6,250
250,109
109,20
20,227
227,250
250,111
111,236
236,143
143,250
250,28
28,184
184,250
250,85
85,98
98,196
196,250
251,10
10,42
42,197
197,251
251,223
223,237
237,224
224,251
251,43
43,122
122,225
225,251
251,62
62,249
249,241
241,251
251,177
177,69
69,163
163,251
251,150
150,36
36,220
220,251
251,157
157,82
82,235
235,251
251,101
101,193
193,195
195,251
251,175
175,251
251,59
59,176
176,38
38,251
251,64
64,183
183,26
26,251
252,221
221,61
61,90
90,252
252,164
164,140
140,172
172,252
252,155
155,76
76,154
154,252
252,186
186,81
81,4
4,252
252,19
19,185
185,72
72,252
252,115
115,145
145,209
209,252
252,33
33,138
138,21
21,252
252,202
202,70
70,100
100,252
