StartNode,EndNode
250,10
10,250
250,238
238,250
250,36
36,250
250,153
153,250
250,9
9,250
250,83
83,250
250,230
230,250
250,213
213,250
250,166
166,250
250,203
203,250
250,173
173,250
250,207
207,250
250,3
3,250
250,217
217,250
250,135
135,250
250,54
54,250
250,146
146,250
250,101
101,250
250,112
112,250
250,96
96,250
250,27
27,250
250,193
193,250
250,195
195,250
250,157
157,250
250,82
82,250
250,125
125,250
250,69
69,250
250,64
64,250
250,224
224,250
250,163
163,250
250,113
113,250
250,12
12,250
250,133
133,250
250,219
219,250
250,118
118,250
251,239
239,251
251,172
172,251
251,222
222,251
251,140
140,251
251,74
74,251
251,164
164,251
251,93
93,251
251,104
104,251
251,128
128,251
251,156
156,251
251,23
23,251
251,37
37,251
251,160
160,251
251,141
141,251
251,152
152,251
251,1
1,251
251,185
185,251
251,119
119,251
251,14
14,251
251,192
192,251
251,91
91,251
251,6
6,251
251,174
174,251
251,46
46,251
