StartNode,EndNode
250,152
152,250
250,212
212,250
250,199
199,250
250,45
45,250
250,37
37,250
250,107
107,250
250,128
128,250
250,14
14,250
250,143
143,250
250,23
23,250
250,48
48,250
250,236
236,250
250,174
174,250
250,111
111,250
250,196
196,250
250,94
94,250
251,243
243,251
251,16
16,251
251,75
75,251
251,17
17,251
251,15
15,251
251,102
102,251
251,47
47,251
251,39
39,251
251,122
122,251
251,194
194,251
251,42
42,251
251,197
197,251
251,80
80,251
251,38
38,251
251,242
242,251
251,56
56,251
251,171
171,251
251,59
59,251
252,112
112,252
252,36
36,252
252,195
195,252
252,96
96,252
252,207
207,252
252,53
53,252
252,228
228,252
252,173
173,252
252,54
54,252
252,30
30,252
252,18
18,252
252,137
137,252
252,124
124,252
252,9
9,252
252,114
114,252
252,65
65,252
253,99
99,253
253,108
108,253
253,244
244,253
253,145
145,253
253,154
154,253
253,115
115,253
253,164
164,253
253,81
81,253
253,87
87,253
253,188
188,253
253,71
71,253
253,232
232,253
