StartNode,EndNode
1001,793
793,898
898,538
538,190
190,64
64,1001
1001,93
93,759
759,814
814,744
744,264
264,1001
1001,950
950,573
573,783
783,826
826,253
253,1001
1001,812
812,650
650,655
655,651
651,921
921,1001
1001,381
381,786
786,984
984,425
425,731
731,1001
1001,237
237,324
324,120
120,369
369,566
566,1001
1001,79
79,631
631,502
502,215
215,840
840,1001
1001,756
756,380
380,376
376,555
555,155
155,1001
1001,453
453,851
851,926
926,889
889,732
732,1001
1001,394
394,197
197,999
999,548
548,643
643,1001
1001,743
743,98
98,749
749,899
899,682
682,1001
1001,565
565,150
150,763
763,89
89,76
76,1001
1001,758
758,123
123,542
542,158
158,835
835,1001
1001,955
955,929
929,923
923,434
434,620
620,1001
1001,476
476,854
854,737
737,474
474,382
382,1001
1001,720
720,1001
1001,432
432,554
554,636
636,54
54,690
690,1001
1001,90
90,139
139,12
12,396
396,901
901,1001
1001,408
408,943
943,458
458,680
680,415
415,1001
1002,156
156,208
208,879
879,649
649,589
589,1002
1002,103
103,355
355,344
344,818
818,941
941,1002
1002,299
299,570
570,988
988,301
301,178
178,1002
1002,407
407,628
628,332
332,777
777,499
499,1002
1002,968
968,66
66,725
725,913
913,210
210,1002
1002,413
413,303
303,604
604,236
236,825
825,1002
1002,29
29,78
78,410
410,69
69,508
508,1002
1002,275
275,255
255,238
238,809
809,979
979,1002
1002,543
543,418
418,782
782,914
914,39
39,1002
1002,533
533,114
114,654
654,194
194,128
128,1002
1002,645
645,622
622,927
927,307
307,723
723,1002
1002,350
350,973
973,806
806,251
251,740
740,1002
1002,373
373,416
416,96
96,292
292,540
540,1002
1002,134
134,484
484,313
313,441
441,131
131,1002
1002,820
820,47
47,265
265,830
830,584
584,1002
1002,662
662,143
143,561
561,1002
1002,849
849,70
70,855
855,944
944,372
372,1002
1002,908
908,163
163,577
577,129
129,610
610,1002
1003,817
817,291
291,813
813,119
119,201
201,1003
1003,773
773,888
888,974
974,637
637,75
75,1003
1003,5
5,884
884,449
449,420
420,9
9,1003
1003,772
772,219
219,295
295,428
428,297
297,1003
1003,46
46,905
905,931
931,49
49,920
920,1003
1003,338
338,218
218,300
300,424
424,50
50,1003
1003,254
254,753
753,844
844,386
386,342
342,1003
1003,445
445,896
896,388
388,326
326,401
401,1003
1003,795
795,693
693,581
581,957
957,51
51,1003
1003,348
348,171
171,7
7,435
435,691
691,1003
1003,487
487,605
605,904
904,572
572,836
836,1003
1003,199
199,77
77,133
133,739
739,687
687,1003
1003,32
32,56
56,874
874,717
717,306
306,1003
1003,878
878,481
481,1003
1003,696
696,576
576,557
557,431
431,704
704,1003
1003,586
586,334
334,402
402,177
177,928
928,1003
1003,437
437,212
212,798
798,644
644,796
796,1003
1003,546
546,240
240,917
917,191
191,296
296,1003
1004,68
68,440
440,769
769,475
475,404
404,1004
1004,250
250,319
319,276
276,715
715,828
828,1004
1004,362
362,857
857,596
596,274
274,751
751,1004
1004,869
869,736
736,60
60,646
646,574
574,1004
1004,1
1,321
321,349
349,48
48,658
658,1004
1004,389
389,949
949,694
694,333
333,727
727,1004
1004,907
907,286
286,225
225,106
106,477
477,1004
1004,229
229,956
956,599
599,83
83,608
608,1004
1004,207
207,992
992,787
787,288
288,689
689,1004
1004,562
562,411
411,10
10,792
792,268
268,1004
1004,767
767,172
172,370
370,722
722,803
803,1004
1004,385
385,871
871,149
149,685
685,4
4,1004
1004,37
37,671
671,365
365,113
113,273
273,1004
1004,31
31,363
363,277
277,815
815,838
838,1004
1004,494
494,721
721,678
678,902
902,364
364,1004
