StartNode,EndNode
501,251
251,482
482,501
501,195
195,272
272,21
21,478
478,357
357,501
501,470
470,347
347,45
45,33
33,98
98,501
501,274
274,105
105,328
328,353
353,277
277,501
501,13
13,315
315,232
232,95
95,63
63,501
501,56
56,172
172,314
314,217
217,46
46,501
501,160
160,414
414,104
104,207
207,501
502,183
183,224
224,502
502,39
39,157
157,214
214,413
413,138
138,502
502,392
392,460
460,218
218,381
381,502
502,488
488,222
222,143
143,486
486,71
71,502
502,490
490,447
447,463
463,112
112,66
66,502
502,268
268,80
80,131
131,64
64,400
400,502
502,226
226,186
186,129
129,24
24,68
68,502
502,155
155,344
344,2
2,161
161,125
125,502
503,359
359,168
168,122
122,57
57,319
319,503
503,484
484,228
228,445
445,211
211,489
489,503
503,113
113,199
199,376
376,89
89,58
58,503
503,438
438,313
313,316
316,398
398,136
136,503
503,210
210,303
303,317
317,70
70,244
244,503
503,239
239,215
215,179
179,358
358,367
367,503
503,281
281,355
355,242
242,187
187,350
350,503
504,32
32,386
386,504
504,256
256,417
417,300
300,425
425,173
173,504
504,40
40,241
241,427
427,132
132,504
504,441
441,308
308,444
444,192
192,249
249,504
504,374
374,365
365,253
253,385
385,487
487,504
504,431
431,156
156,493
493,16
16,88
88,504
504,294
294,468
468,264
264,262
262,440
440,504
504,464
464,473
473,496
496,472
472,291
291,504
