StartNode,EndNode
1001,7
7,1001
1001,460
460,1001
1001,863
863,1001
1001,917
917,1001
1001,75
75,1001
1001,41
41,1001
1001,813
813,1001
1001,572
572,1001
1001,115
115,1001
1001,38
38,1001
1001,130
130,1001
1001,118
118,1001
1001,900
900,1001
1001,356
356,1001
1001,575
575,1001
1001,604
604,1001
1001,34
34,1001
1001,197
197,1001
1002,298
298,1002
1002,154
154,1002
1002,718
718,1002
1002,477
477,1002
1002,550
550,1002
1002,573
573,1002
1002,429
429,1002
1002,68
68,1002
1002,663
663,1002
1002,245
245,1002
1002,999
999,1002
1002,512
512,1002
1002,30
30,1002
1002,884
884,1002
1002,761
761,1002
1002,742
742,1002
1002,879
879,1002
1003,865
865,1003
1003,69
69,1003
1003,626
626,1003
1003,232
232,1003
1003,117
117,1003
1003,267
267,1003
1003,610
610,1003
1003,53
53,1003
1003,405
405,1003
1003,551
551,1003
1003,111
111,1003
1003,825
825,1003
1003,342
342,1003
1003,178
178,1003
1003,365
365,1003
1003,33
33,1003
1003,199
199,1003
1003,453
453,1003
1003,60
60,1003
1003,172
172,1003
1003,280
280,1003
1004,525
525,1004
1004,739
739,1004
1004,861
861,1004
1004,98
98,1004
1004,445
445,1004
1004,286
286,1004
1004,829
829,1004
1004,841
841,1004
1004,904
904,1004
1004,174
174,1004
1004,11
11,1004
1004,784
784,1004
1004,523
523,1004
1004,371
371,1004
1004,474
474,1004
1004,809
809,1004
1004,942
942,1004
1004,916
916,1004
1004,972
972,1004
1004,706
706,1004
1004,680
680,1004
1005,215
215,1005
1005,804
804,1005
1005,285
285,1005
1005,462
462,1005
1005,515
515,1005
1005,936
936,1005
1005,319
319,1005
1005,28
28,1005
1005,465
465,1005
1005,869
869,1005
1005,920
920,1005
1005,367
367,1005
1005,378
378,1005
1005,50
50,1005
1005,330
330,1005
1005,295
295,1005
1006,121
121,1006
1006,623
623,1006
1006,877
877,1006
1006,97
97,1006
1006,80
80,1006
1006,666
666,1006
1006,845
845,1006
1006,941
941,1006
1006,107
107,1006
1006,468
468,1006
1006,268
268,1006
1006,190
190,1006
1006,435
435,1006
1006,896
896,1006
1006,381
381,1006
1006,193
193,1006
1006,296
296,1006
1006,323
323,1006
1006,340
340,1006
1006,577
577,1006
