StartNode,EndNode
501,120
120,170
170,470
470,347
347,330
330,501
501,372
372,346
346,362
362,53
53,126
126,501
501,251
251,296
296,348
348,259
259,190
190,501
501,118
118,4
4,26
26,282
282,41
41,501
501,29
29,217
217,315
315,413
413,95
95,501
501,272
272,56
56,172
172,46
46,13
13,501
501,207
207,104
104,278
278,63
63,277
277,501
502,178
178,125
125,502
502,22
22,260
260,322
322,235
235,448
448,502
502,107
107,10
10,155
155,61
61,416
416,502
502,146
146,25
25,313
313,82
82,2
2,502
502,418
418,245
245,201
201,213
213,383
383,502
502,222
222,143
143,486
486,71
71,369
369,502
502,335
335,345
345,406
406,344
344,150
150,502
502,254
254,360
360,52
52,442
442,469
469,502
502,409
409,394
394,106
106,396
396,276
276,502
502,485
485,128
128,136
136,72
72,200
200,502
502,39
39,157
157,218
218,460
460,392
392,502
503,319
319,57
57,384
384,96
96,420
420,503
503,244
244,215
215,317
317,303
303,210
210,503
503,202
202,15
15,368
368,37
37,233
233,503
503,352
352,412
412,101
101,321
321,415
415,503
503,93
93,497
497,148
148,387
387,377
377,503
503,158
158,410
410,219
219,197
197,288
288,503
503,108
108,231
231,203
203,285
285,94
94,503
503,149
149,113
113,168
168,359
359,503
503,239
239,173
173,179
179,89
89,367
367,503
503,281
281,379
379,355
355,242
242,187
187,503
504,241
241,480
480,363
363,88
88,465
465,504
504,132
132,436
436,133
133,223
223,234
234,504
504,110
110,14
14,273
273,435
435,309
309,504
504,386
386,399
399,349
349,354
354,263
263,504
504,250
250,51
51,249
249,205
205,152
152,504
504,44
44,195
195,21
21,478
478,294
294,504
504,461
461,440
440,504
504,464
464,164
164,473
473,496
496,291
291,504
