StartNode,EndNode
1001,184
184,832
832,464
464,624
624,840
840,1001
1001,79
79,655
655,651
651,744
744,264
264,1001
1001,155
155,187
187,15
15,768
768,394
394,1001
1001,111
111,465
465,120
120,369
369,566
566,1001
1001,548
548,999
999,197
197,380
380,756
756,1001
1001,43
43,985
985,98
98,749
749,743
743,1001
1001,731
731,425
425,984
984,742
742,790
790,1001
1001,851
851,926
926,889
889,390
390,64
64,1001
1001,797
797,153
153,643
643,422
422,950
950,1001
1001,854
854,963
963,631
631,502
502,52
52,1001
1001,150
150,763
763,89
89,483
483,565
565,1001
1001,758
758,354
354,116
116,158
158,835
835,1001
1001,955
955,929
929,620
620,434
434,923
923,1001
1001,632
632,500
500,415
415,423
423,529
529,1001
1001,834
834,432
432,636
636,54
54,690
690,1001
1001,139
139,90
90,901
901,396
396,12
12,1001
1001,408
408,943
943,921
921,458
458,680
680,1001
1002,825
825,236
236,604
604,750
750,303
303,1002
1002,299
299,178
178,53
53,570
570,373
373,1002
1002,413
413,210
210,913
913,782
782,784
784,1002
1002,69
69,29
29,78
78,410
410,508
508,1002
1002,275
275,255
255,238
238,979
979,809
809,1002
1002,662
662,418
418,543
543,39
39,968
968,1002
1002,973
973,23
23,930
930,575
575,820
820,1002
1002,540
540,292
292,256
256,127
127,514
514,1002
1002,441
441,533
533,114
114,654
654,194
194,1002
1002,350
350,251
251,806
806,740
740,910
910,1002
1002,96
96,584
584,383
383,13
13,416
416,1002
1002,673
673,131
131,313
313,484
484,134
134,1002
1002,788
788,908
908,143
143,561
561,554
554,1002
1002,70
70,855
855,849
849,944
944,372
372,1002
1002,163
163,6
6,577
577,129
129,610
610,1002
1003,105
105,919
919,703
703,337
337,183
183,1003
1003,559
559,449
449,884
884,420
420,9
9,1003
1003,951
951,7
7,435
435,691
691,882
882,1003
1003,896
896,388
388,326
326,338
338,401
401,1003
1003,133
133,199
199,77
77,272
272,51
51,1003
1003,254
254,753
753,844
844,386
386,342
342,1003
1003,289
289,110
110,676
676,920
920,17
17,1003
1003,348
348,171
171,246
246,895
895,445
445,1003
1003,795
795,639
639,693
693,581
581,936
936,1003
1003,687
687,463
463,904
904,605
605,487
487,1003
1003,196
196,459
459,430
430,717
717,306
306,1003
1003,576
576,431
431,704
704,557
557,696
696,1003
1003,586
586,334
334,402
402,177
177,928
928,1003
1003,796
796,212
212,437
437,798
798,644
644,1003
1003,546
546,240
240,191
191,917
917,296
296,1003
1004,1
1,597
597,97
97,276
276,319
319,1004
1004,869
869,736
736,60
60,646
646,574
574,1004
1004,333
333,694
694,727
727,347
347,193
193,1004
1004,106
106,286
286,907
907,225
225,477
477,1004
1004,385
385,349
349,321
321,992
992,207
207,1004
1004,933
933,811
811,504
504,819
819,389
389,1004
1004,288
288,689
689,787
787,938
938,364
364,1004
1004,997
997,151
151,328
328,857
857,375
375,1004
1004,10
10,792
792,268
268,509
509,924
924,1004
1004,685
685,4
4,149
149,1004
1004,767
767,172
172,370
370,722
722,803
803,1004
1004,231
231,747
747,180
180,671
671,481
481,1004
1004,591
591,365
365,878
878,113
113,273
273,1004
1004,31
31,363
363,277
277,815
815,838
838,1004
1004,678
678,721
721,494
494,250
250,902
902,1004
