StartNode,EndNode
1001,95
95,418
418,46
46,194
194,306
306,1001
1001,917
917,81
81,607
607,361
361,58
58,1001
1001,466
466,612
612,291
291,259
259,343
343,1001
1001,189
189,200
200,119
119,897
897,469
469,1001
1001,144
144,654
654,728
728,15
15,1001
1001,485
485,907
907,122
122,220
220,745
745,1001
1001,248
248,243
243,503
503,387
387,744
744,1001
1001,109
109,270
270,935
935,303
303,597
597,1001
1001,713
713,817
817,749
749,783
783,61
61,1001
1001,996
996,954
954,424
424,671
671,885
885,1001
1002,470
470,1002
1002,408
408,123
123,139
139,475
475,149
149,1002
1002,429
429,449
449,477
477,550
550,995
995,1002
1002,896
896,313
313,903
903,902
902,835
835,1002
1002,337
337,957
957,23
23,68
68,692
692,1002
1002,257
257,963
963,85
85,437
437,277
277,1002
1002,710
710,434
434,910
910,112
112,176
176,1002
1002,331
331,492
492,251
251,937
937,895
895,1002
1002,651
651,489
489,519
519,333
333,925
925,1002
1002,984
984,948
948,736
736,764
764,464
464,1002
1002,64
64,760
760,182
182,536
536,299
299,1002
1003,921
921,184
184,860
860,705
705,618
618,1003
1003,461
461,786
786,962
962,382
382,1003
1003,324
324,483
483,672
672,533
533,496
496,1003
1003,439
439,590
590,716
716,750
750,143
143,1003
1003,539
539,887
887,304
304,44
44,582
582,1003
1003,146
146,555
555,958
958,383
383,634
634,1003
1003,69
69,267
267,527
527,111
111,1003
1003,780
780,317
317,73
73,138
138,769
769,1003
1003,436
436,345
345,427
427,857
857,766
766,1003
1004,86
86,1004
1004,778
778,377
377,924
924,290
290,679
679,1004
1004,537
537,913
913,210
210,350
350,487
487,1004
1004,686
686,940
940,495
495,652
652,792
792,1004
1004,371
371,411
411,797
797,784
784,727
727,1004
1004,687
687,919
919,447
447,271
271,851
851,1004
1004,407
407,421
421,76
76,678
678,667
667,1004
1004,37
37,557
557,569
569,600
600,785
785,1004
1005,665
665,217
217,830
830,855
855,661
661,1005
1005,664
664,349
349,1005
1005,218
218,236
236,856
856,738
738,462
462,1005
1005,287
287,722
722,351
351,990
990,751
751,1005
1005,518
518,821
821,882
882,315
315,986
986,1005
1005,944
944,676
676,592
592,656
656,926
926,1005
1005,782
782,905
905,213
213,568
568,599
599,1005
1005,305
305,551
551,171
171,522
522,968
968,1005
1005,116
116,545
545,266
266,967
967,430
430,1005
1005,640
640,94
94,695
695,103
103,511
511,1005
1005,931
931,140
140,774
774,714
714,4
4,1005
1006,628
628,514
514,747
747,934
934,107
107,1006
1006,759
759,840
840,988
988,344
344,190
190,1006
1006,530
530,579
579,874
874,180
180,106
106,1006
1006,72
72,409
409,583
583,548
548,983
983,1006
1006,969
969,955
955,941
941,198
198,698
698,1006
1006,877
877,165
165,329
329,151
151,1006
1006,392
392,357
357,558
558,88
88,772
772,1006
1006,587
587,755
755,164
164,423
423,51
51,1006
1006,211
211,598
598,311
311,732
732,258
258,1006
1006,584
584,659
659,520
520,624
624,29
29,1006
1006,563
563,127
127,642
642,508
508,79
79,1006
1006,724
724,246
246,702
702,341
341,92
92,1006
