StartNode,EndNode
250,92
92,110
110,60
60,250
250,226
226,78
78,32
32,250
250,51
51,201
201,67
67,250
250,127
127,40
40,24
24,250
250,55
55,176
176,59
59,250
250,243
243,118
118,44
44,250
250,111
111,85
85,105
105,250
251,230
230,26
26,148
148,251
251,170
170,228
228,173
173,251
251,2
2,183
183,58
58,251
251,167
167,89
89,153
153,251
251,189
189,121
121,248
248,251
251,195
195,137
137,64
64,251
251,175
175,38
38,39
39,251
251,11
11,214
214,57
57,251
251,120
120,22
22,116
116,251
252,133
133,124
124,18
18,252
252,231
231,139
139,229
229,252
252,90
90,130
130,129
129,252
252,98
98,35
35,81
81,252
252,184
184,28
28,100
100,252
252,202
202,70
70,4
4,252
