StartNode,EndNode
250,48
48,179
179,161
161,187
187,93
93,46
46,63
63,200
200,22
22,120
120,236
236,250
250,178
178,210
210,41
41,110
110,60
60,158
158,109
109,20
20,227
227,29
29,105
105,132
132,97
97,51
51,67
67,32
32,78
78,226
226,136
136,176
176,233
233,181
181,169
169,6
6,165
165,37
37,44
44,111
111,250
251,56
56,175
175,47
47,168
168,103
103,113
113,80
80,194
194,197
197,42
42,10
10,214
214,11
11,241
241,235
235,82
82,157
157,43
43,223
223,251
251,242
242,38
38,122
122,146
146,135
135,3
3,118
118,177
177,237
237,249
249,224
224,163
163,64
64,125
125,193
193,101
101,2
2,170
170,230
230,153
153,89
89,167
167,13
13,238
238,251
252,137
137,54
54,204
204,198
198,73
73,207
207,19
19,72
72,33
33,211
211,90
90,61
61,130
130,124
124,173
173,27
27,195
195,203
203,57
57,148
148,26
26,58
58,183
183,150
150,220
220,36
36,83
83,206
206,228
228,53
53,49
49,12
12,133
133,5
5,191
191,30
30,18
18,252
253,95
95,34
34,182
182,156
156,184
184,192
192,144
144,216
216,180
180,152
152,208
208,246
246,141
141,104
104,74
74,140
140,164
164,4
4,81
81,186
186,21
21,138
138,99
99,70
70,108
108,115
115,145
145,100
100,209
209,142
142,68
68,231
231,155
155,76
76,154
154,87
87,188
188,253
