StartNode,EndNode
250,222
222,39
39,171
171,250
250,240
240,98
98,143
143,250
250,45
45,91
91,107
107,250
250,116
116,126
126,199
199,250
250,77
77,88
88,50
50,250
250,196
196,23
23,85
85,250
251,52
52,162
162,75
75,251
251,201
201,40
40,17
17,251
251,131
131,9
9,114
114,251
251,59
59,219
219,123
123,251
251,24
24,55
55,66
66,251
251,62
62,69
69,225
225,251
252,65
65,221
221,129
129,252
252,213
213,8
8,112
112,252
252,102
102,71
71,1
1,252
252,166
166,185
185,79
79,252
253,119
119,245
245,218
218,253
253,149
149,86
86,151
151,253
253,244
244,232
232,205
205,253
253,94
94,25
25,172
172,253
