StartNode,EndNode
1001,620
620,977
977,20
20,705
705,260
260,860
860,679
679,290
290,711
711,227
227,372
372,497
497,591
591,469
469,207
207,576
576,18
18,553
553,432
432,670
670,838
838,132
132,201
201,783
783,540
540,998
998,808
808,629
629,863
863,175
175,281
281,657
657,12
12,637
637,516
516,467
467,502
502,399
399,155
155,668
668,1001
1001,75
75,460
460,243
243,683
683,503
503,209
209,181
181,499
499,985
985,359
359,26
26,894
894,398
398,32
32,416
416,71
71,54
54,868
868,669
669,476
476,650
650,307
307,463
463,239
239,974
974,177
177,35
35,388
388,725
725,253
253,796
796,85
85,437
437,112
112,176
176,910
910,277
277,696
696,402
402,237
237,649
649,509
509,82
82,347
347,221
221,564
564,895
895,302
302,937
937,380
380,257
257,963
963,225
225,873
873,639
639,912
912,368
368,816
816,1
1,762
762,645
645,951
951,819
819,712
712,574
574,954
954,478
478,745
745,854
854,466
466,1001
1002,532
532,408
408,401
401,149
149,475
475,970
970,658
658,162
162,493
493,142
142,384
384,501
501,420
420,709
709,457
457,57
57,139
139,451
451,644
644,13
13,662
662,125
125,391
391,208
208,5
5,794
794,226
226,847
847,733
733,443
443,898
898,477
477,760
760,64
64,685
685,841
841,89
89,975
975,835
835,918
918,68
68,593
593,23
23,957
957,903
903,337
337,557
557,643
643,867
867,191
191,1002
1002,699
699,833
833,692
692,888
888,911
911,247
247,589
589,294
294,795
795,832
832,673
673,674
674,671
671,455
455,312
312,528
528,55
55,327
327,971
971,743
743,19
19,581
581,823
823,212
212,224
224,660
660,192
192,22
22,965
965,803
803,454
454,163
163,802
802,505
505,534
534,369
369,366
366,904
904,688
688,249
249,393
393,300
300,77
77,647
647,929
929,573
573,308
308,799
799,406
406,114
114,473
473,606
606,805
805,105
105,434
434,710
710,1002
1003,865
865,962
962,461
461,339
339,610
610,267
267,69
69,527
527,222
222,44
44,618
618,324
324,483
483,485
485,907
907,122
122,220
220,547
547,259
259,291
291,343
343,927
927,52
52,908
908,627
627,412
412,14
14,831
831,269
269,309
309,283
283,252
252,178
178,173
173,389
389,135
135,737
737,374
374,752
752,864
864,284
284,625
625,661
661,872
872,978
978,230
230,215
215,232
232,950
950,590
590,439
439,562
562,62
62,561
561,748
748,187
187,161
161,798
798,395
395,390
390,1000
1000,263
263,953
953,595
595,693
693,991
991,93
93,25
25,342
342,479
479,730
730,394
394,6
6,261
261,186
186,555
555,542
542,958
958,383
383,634
634,1003
1003,111
111,539
539,81
81,887
887,304
304,917
917,144
144,654
654,728
728,933
933,559
559,846
846,648
648,881
881,7
7,15
15,184
184,791
791,133
133,143
143,53
53,750
750,716
716,496
496,720
720,134
134,862
862,626
626,1003
1004,801
801,849
849,596
596,279
279,686
686,131
131,278
278,806
806,328
328,204
204,529
529,231
231,815
815,638
638,273
273,397
397,486
486,358
358,413
413,814
814,717
717,715
715,423
423,164
164,558
558,357
357,392
392,587
587,906
906,739
739,932
932,767
767,922
922,495
495,652
652,667
667,678
678,11
11,271
271,447
447,687
687,506
506,274
274,448
448,354
354,179
179,335
335,741
741,70
70,631
631,697
697,120
120,982
982,646
646,387
387,636
636,115
115,306
306,859
859,837
837,566
566,154
154,152
152,450
450,653
653,313
313,194
194,46
46,830
830,855
855,217
217,738
738,856
856,236
236,968
968,349
349,318
318,305
305,147
147,836
836,171
171,522
522,104
104,285
285,166
166,510
510,482
482,556
556,490
490,549
549,964
964,314
314,689
689,353
353,235
235,377
377,49
49,919
919,63
63,3
3,1004
1005,568
568,213
213,905
905,782
782,588
588,168
168,524
524,250
250,621
621,17
17,552
552,599
599,150
150,287
287,722
722,336
336,990
990,751
751,45
45,244
244,456
456,723
723,48
48,185
185,812
812,24
24,870
870,400
400,240
240,828
828,16
16,943
943,376
376,8
8,938
938,641
641,997
997,440
440,137
137,731
731,531
531,909
909,842
842,893
893,570
570,535
535,583
583,507
507,616
616,611
611,822
822,488
488,753
753,615
615,233
233,1005
1005,926
926,804
804,726
726,944
944,676
676,592
592,656
656,95
95,418
418,665
665,21
21,422
422,703
703,690
690,238
238,875
875,793
793,254
254,441
441,83
83,159
159,622
622,560
560,617
617,2
2,883
883,684
684,425
425,775
775,763
763,827
827,952
952,989
989,844
844,415
415,945
945,28
28,219
219,205
205,56
56,585
585,234
234,890
890,538
538,272
272,533
533,924
924,27
27,321
321,289
289,682
682,370
370,214
214,417
417,1005
1006,923
923,183
183,877
877,258
258,165
165,329
329,151
151,211
211,598
598,311
311,732
732,934
934,747
747,282
282,901
901,807
807,514
514,72
72,409
409,983
983,386
386,459
459,74
74,852
852,426
426,419
419,834
834,605
605,153
153,446
446,385
385,845
845,966
966,334
334,632
632,521
521,157
157,136
136,292
292,811
811,410
410,571
571,396
396,80
80,110
110,541
541,987
987,694
694,160
160,765
765,36
36,373
373,655
655,635
635,363
363,853
853,360
360,320
320,889
889,530
530,579
579,190
190,344
344,988
988,874
874,180
180,106
106,1006
1006,198
198,969
969,955
955,145
145,866
866,708
708,981
981,980
980,567
567,701
701,362
362,771
771,364
364,433
433,480
480,554
554,892
892,10
10,675
675,472
472,994
994,702
702,255
255,78
78,776
776,543
543,698
698,633
633,755
755,772
772,940
940,188
188,88
88,759
759,840
840,452
452,79
79,262
262,513
513,229
229,946
946,196
196,976
976,691
691,517
517,203
203,871
871,800
800,414
414,40
40,242
242,848
848,756
756,47
47,322
322,839
839,609
609,1006
