StartNode,EndNode
1001,41
41,602
602,500
500,713
713,1001
1001,915
915,332
332,603
603,878
878,843
843,1001
1001,189
189,119
119,200
200,58
58,1001
1001,930
930,375
375,757
757,810
810,59
59,1001
1001,612
612,960
960,597
597,206
206,303
303,1001
1001,109
109,270
270,935
935,996
996,544
544,1001
1001,817
817,749
749,61
61,897
897,102
102,1001
1001,744
744,813
813,424
424,885
885,880
880,1001
1002,326
326,182
182,536
536,299
299,1002
1002,331
331,492
492,65
65,108
108,251
251,1002
1002,84
84,169
169,101
101,961
961,297
297,1002
1002,619
619,404
404,779
779,736
736,948
948,1002
1002,947
947,223
223,301
301,858
858,740
740,1002
1002,91
91,914
914,42
42,444
444,66
66,1002
1002,718
718,241
241,504
504,379
379,818
818,1002
1002,651
651,489
489,519
519,333
333,925
925,1002
1002,902
902,984
984,764
764,464
464,298
298,1002
1002,123
123,700
700,995
995,449
449,913
913,1002
1003,146
146,117
117,405
405,719
719,1003
1003,766
766,361
361,607
607,921
921,582
582,1003
1003,248
248,891
891,973
973,770
770,899
899,1003
1003,382
382,786
786,672
672,352
352,276
276,1003
1003,777
777,826
826,442
442,491
491,546
546,1003
1003,275
275,316
316,580
580,498
498,939
939,1003
1003,780
780,317
317,73
73,138
138,769
769,1003
1003,436
436,345
345,979
979,427
427,857
857,1003
1004,967
967,471
471,431
431,148
148,310
310,1004
1004,797
797,37
37,601
601,411
411,86
86,1004
1004,265
265,537
537,210
210,350
350,487
487,1004
1004,348
348,785
785,228
228,39
39,928
928,1004
1004,113
113,729
729,942
942,681
681,202
202,1004
1004,758
758,170
170,481
481,959
959,526
526,1004
1004,569
569,600
600,407
407,421
421,76
76,1004
1004,174
174,126
126,98
98,792
792,778
778,1004
1005,774
774,594
594,100
100,124
124,754
754,1005
1005,986
986,315
315,518
518,821
821,882
882,1005
1005,787
787,630
630,346
346,781
781,578
578,1005
1005,90
90,430
430,218
218,824
824,128
128,1005
1005,116
116,545
545,94
94,640
640,266
266,1005
1005,746
746,695
695,103
103,67
67,511
511,1005
1005,931
931,140
140,714
714,351
351,4
4,1005
1006,121
121,51
51,623
623,628
628,268
268,1006
1006,788
788,96
96,789
789,158
158,129
129,1006
1006,790
790,565
565,608
608,167
167,735
735,1006
1006,29
29,403
403,264
264,734
734,704
704,1006
1006,724
724,435
435,195
195,458
458,341
341,1006
1006,92
92,484
484,707
707,548
548,584
584,1006
1006,87
87,659
659,520
520,624
624,428
428,1006
1006,563
563,127
127,468
468,642
642,508
508,1006
