StartNode,EndNode
241,6
6,7
7,8
8,241
241,5
5,3
3,241
241,15
15,23
23,31
31,14
14,241
241,11
11,19
19,27
27,35
35,37
37,29
29,241
242,44
44,41
41,242
242,45
45,43
43,53
53,61
61,69
69,77
77,242
242,47
47,46
46,52
52,60
60,68
68,76
76,242
242,48
48,55
55,63
63,71
71,79
79,54
54,242
243,81
81,84
84,243
243,85
85,83
83,90
90,98
98,106
106,114
114,243
243,93
93,101
101,243
243,89
89,97
97,243
243,94
94,102
102,111
111,103
103,243
244,122
122,121
121,124
124,244
244,125
125,123
123,130
130,244
244,132
132,140
140,148
148,156
156,134
134,244
244,133
133,141
141,149
149,157
157,131
131,244
244,135
135,143
143,151
151,244
245,162
162,161
161,164
164,166
166,167
167,245
245,163
163,170
170,178
178,186
186,194
194,169
169,245
245,172
172,180
180,188
188,196
196,174
174,245
245,175
175,183
183,191
191,245
246,205
205,203
203,246
246,220
220,214
214,246
246,213
213,221
221,229
229,237
237,216
216,246
246,215
215,223
223,231
231,239
239,246
246,224
224,246
