StartNode,EndNode
241,32
32,31
31,39
39,241
241,14
14,22
22,30
30,241
241,17
17,25
25,33
33,241
241,40
40,241
241,23
23,13
13,8
8,241
242,63
63,71
71,54
54,242
242,68
68,76
76,57
57,242
242,65
65,73
73,70
70,242
242,75
75,74
74,49
49,242
242,50
50,43
43,45
45,242
243,103
103,111
111,119
119,243
243,112
112,120
120,110
110,243
243,105
105,113
113,115
115,243
243,93
93,243
243,102
102,86
86,81
81,243
244,126
126,127
127,128
128,244
244,156
156,129
129,137
137,244
244,153
153,150
150,158
158,244
244,160
160,147
147,155
155,244
245,162
162,163
163,165
165,245
245,164
164,172
172,180
180,245
245,188
188,196
196,169
169,245
245,182
182,190
190,198
198,245
245,200
200,187
187,195
195,245
245,183
183,161
161,245
246,206
206,207
207,208
208,246
246,238
238,232
232,229
229,246
246,219
219,227
227,235
235,246
246,240
240,246
246,237
237,221
221,211
211,246
