StartNode,EndNode
161,2
2,1
1,4
4,161
161,10
10,18
18,26
26,34
34,9
9,161
161,12
12,20
20,28
28,36
36,161
161,13
13,11
11,19
19,27
27,161
162,42
42,41
41,44
44,46
46,47
47,48
48,162
162,45
45,43
43,50
50,58
58,66
66,74
74,162
162,51
51,162
162,54
54,62
62,70
70,71
71,63
63,162
163,86
86,87
87,163
163,85
85,83
83,163
163,92
92,100
100,108
108,116
116,94
94,163
163,96
96,104
104,101
101,109
109,117
117,163
163,103
103,111
111,163
164,126
126,127
127,128
128,164
164,125
125,123
123,164
164,132
132,164
164,133
133,141
141,149
149,157
157,131
131,164
164,135
135,143
143,164
164,137
137,145
145,164
