StartNode,EndNode
250,196
196,250
250,199
199,250
250,200
200,250
250,60
60,250
250,117
117,250
250,158
158,250
250,212
212,250
250,37
37,250
251,175
175,251
251,55
55,251
251,201
201,251
251,56
56,251
251,17
17,251
251,134
134,251
251,52
52,251
251,159
159,251
252,34
34,252
252,151
151,252
252,160
160,252
252,35
35,252
252,149
149,252
252,4
4,252
252,87
87,252
253,195
195,253
253,2
2,253
253,13
13,253
253,106
106,253
253,62
62,253
253,220
220,253
253,206
206,253
254,140
140,254
254,12
12,254
254,205
205,254
254,49
49,254
254,124
124,254
254,30
30,254
254,155
155,254
254,130
130,254
254,104
104,254
