StartNode,EndNode
250,187
187,45
45,77
77,250
250,201
201,67
67,51
51,250
250,127
127,40
40,24
24,250
250,86
86,149
149,247
247,250
250,134
134,158
158,159
159,250
250,116
116,176
176,59
59,250
250,85
85,98
98,196
196,250
251,230
230,9
9,153
153,251
251,13
13,101
101,193
193,251
251,125
125,195
195,2
2,251
251,173
173,137
137,18
18,251
251,65
65,53
53,17
17,251
251,55
55,175
175,38
38,251
251,64
64,183
183,26
26,251
252,124
124,130
130,129
129,252
252,139
139,229
229,71
71,252
252,34
34,182
182,35
35,252
252,31
31,205
205,1
1,252
252,202
202,70
70,100
100,252
