StartNode,EndNode
501,212
212,501
501,371
371,501
501,470
470,501
501,53
53,501
501,471
471,501
501,297
297,501
501,341
341,501
501,390
390,501
501,95
95,501
501,5
5,501
501,289
289,501
501,6
6,501
501,67
67,501
502,343
343,502
502,276
276,502
502,125
125,502
502,200
200,502
502,216
216,502
502,463
463,502
502,422
422,502
502,389
389,502
502,226
226,502
502,64
64,502
502,17
17,502
502,248
248,502
502,373
373,502
503,240
240,503
503,438
438,503
503,99
99,503
503,238
238,503
503,454
454,503
503,403
403,503
503,56
56,503
503,247
247,503
503,116
116,503
503,342
342,503
504,441
441,504
504,256
256,504
504,229
229,504
504,18
18,504
504,480
480,504
504,230
230,504
504,69
69,504
504,273
273,504
504,376
376,504
504,174
174,504
504,34
34,504
504,304
304,504
504,36
36,504
504,299
299,504
504,402
402,504
