StartNode,EndNode
501,277
277,301
301,482
482,190
190,501
501,144
144,35
35,195
195,44
44,388
388,501
501,347
347,395
395,45
45,33
33,98
98,501
501,76
76,459
459,85
85,326
326,457
457,501
501,353
353,413
413,206
206,428
428,63
63,501
501,13
13,315
315,169
169,217
217,46
46,501
501,160
160,120
120,104
104,429
429,207
207,501
502,183
183,502
502,485
485,396
396,2
2,27
27,161
161,502
502,178
178,268
268,80
80,131
131,7
7,502
502,24
24,186
186,129
129,68
68,400
400,502
502,224
224,490
490,447
447,112
112,66
66,502
502,393
393,196
196,225
225,14
14,462
462,502
502,140
140,416
416,155
155,254
254,469
469,502
502,458
458,363
363,133
133,436
436,344
344,502
502,334
334,466
466,218
218,460
460,392
392,502
503,284
284,350
350,503
503,499
499,175
175,452
452,162
162,408
408,503
503,456
456,151
151,108
108,432
432,424
424,503
503,48
48,42
42,325
325,314
314,312
312,503
503,149
149,445
445,211
211,228
228,484
484,503
503,187
187,21
21,272
272,478
478,172
172,503
503,184
184,281
281,355
355,242
242,97
97,503
504,285
285,203
203,231
231,210
210,303
303,504
504,374
374,365
365,253
253,385
385,487
487,504
504,136
136,398
398,313
313,316
316,88
88,504
504,386
386,417
417,89
89,367
367,293
293,504
504,294
294,173
173,292
292,94
94,239
239,504
504,464
464,473
473,496
496,291
291,32
32,504
