StartNode,EndNode
1001,529
529,1001
1001,929
929,169
169,12
12,797
797,955
955,1001
1001,602
602,262
262,21
21,322
322,335
335,1001
1001,157
157,932
932,495
495,702
702,90
90,1001
1001,833
833,20
20,466
466,42
42,786
786,1001
1001,101
101,228
228,152
152,984
984,425
425,1001
1001,545
545,648
648,227
227,304
304,381
381,1001
1001,590
590,954
954,267
267,223
223,764
764,1001
1001,731
731,161
161,744
744,264
264,476
476,1001
1001,834
834,432
432,636
636,54
54,690
690,1001
1001,64
64,538
538,139
139,901
901,396
396,1001
1001,415
415,408
408,943
943,458
458,680
680,1001
1002,663
663,668
668,311
311,610
610,444
444,1002
1002,788
788,419
419,436
436,62
62,143
143,1002
1002,256
256,127
127,630
630,129
129,515
515,1002
1002,320
320,405
405,659
659,258
258,429
429,1002
1002,709
709,310
310,412
412,352
352,617
617,1002
1002,612
612,890
890,593
593,550
550,468
468,1002
1002,780
780,189
189,966
966,2
2,485
485,1002
1002,675
675,345
345,100
100,941
941,818
818,1002
1002,662
662,26
26,554
554,561
561,514
514,1002
1002,70
70,855
855,944
944,372
372,350
350,1002
1002,775
775,163
163,908
908,6
6,577
577,1002
1003,635
635,535
535,121
121,928
928,201
201,1003
1003,406
406,586
586,576
576,443
443,18
18,1003
1003,388
388,603
603,558
558,935
935,978
978,1003
1003,133
133,202
202,221
221,481
481,770
770,1003
1003,619
619,734
734,510
510,214
214,211
211,1003
1003,696
696,579
579,878
878,981
981,338
338,1003
1003,431
431,704
704,917
917,296
296,1003
1003,559
559,334
334,402
402,177
177,687
687,1003
1003,796
796,212
212,437
437,798
798,644
644,1003
1003,240
240,546
546,698
698,557
557,191
191,1003
1004,625
625,281
281,983
983,362
362,1004
1004,616
616,803
803,959
959,537
537,598
598,1004
1004,995
995,92
92,912
912,864
864,507
507,1004
1004,869
869,736
736,361
361,646
646,60
60,1004
1004,574
574,170
170,807
807,907
907,243
243,1004
1004,329
329,664
664,791
791,249
249,585
585,1004
1004,305
305,569
569,81
81,608
608,942
942,1004
1004,438
438,827
827,666
666,578
578,706
706,1004
1004,385
385,63
63,861
861,343
343,509
509,1004
1004,37
37,671
671,365
365,113
113,273
273,1004
1004,31
31,363
363,277
277,815
815,838
838,1004
1004,364
364,678
678,721
721,494
494,902
902,1004
