StartNode,EndNode
1001,43
43,985
985,682
682,899
899,184
184,822
822,735
735,232
232,222
222,146
146,805
805,30
30,875
875,465
465,237
237,324
324,120
120,369
369,566
566,860
860,934
934,185
185,729
729,665
665,697
697,701
701,703
703,881
881,524
524,35
35,85
85,359
359,523
523,771
771,384
384,898
898,16
16,467
467,269
269,823
823,553
553,793
793,889
889,390
390,756
756,674
674,380
380,376
376,155
155,187
187,15
15,768
768,394
394,197
197,999
999,548
548,643
643,153
153,923
923,950
950,1001
1001,434
434,620
620,233
233,179
179,573
573,783
783,826
826,253
253,539
539,614
614,102
102,59
59,340
340,728
728,371
371,126
126,541
541,174
174,44
44,271
271,765
765,969
969,14
14,754
754,323
323,368
368,953
953,195
195,726
726,748
748,872
872,457
457,198
198,716
716,164
164,713
713,555
555,987
987,454
454,1000
1000,512
512,374
374,711
711,669
669,433
433,190
190,621
621,453
453,851
851,926
926,732
732,111
111,743
743,98
98,749
749,482
482,19
19,417
417,708
708,650
650,655
655,651
651,921
921,814
814,812
812,759
759,93
93,967
967,339
339,600
600,181
181,293
293,74
74,852
852,862
862,403
403,353
353,391
391,107
107,580
580,880
880,560
560,800
800,634
634,661
661,629
629,996
996,115
115,972
972,845
845,607
607,870
870,518
518,766
766,859
859,89
89,763
763,150
150,565
565,854
854,1001
1001,399
399,718
718,241
241,925
925,742
742,76
76,483
483,688
688,331
331,542
542,123
123,354
354,116
116,758
758,158
158,835
835,474
474,737
737,989
989,1001
1002,96
96,801
801,373
373,416
416,760
760,794
794,645
645,622
622,927
927,307
307,723
723,299
299,570
570,988
988,178
178,53
53,781
781,280
280,975
975,965
965,470
470,588
588,173
173,168
168,309
309,259
259,86
86,710
710,692
692,779
779,866
866,147
147,104
104,27
27,961
961,136
136,71
71,80
80,903
903,209
209,472
472,34
34,3
3,816
816,490
490,982
982,700
700,252
252,72
72,234
234,993
993,294
294,695
695,292
292,540
540,1002
1002,868
868,968
968,536
536,36
36,673
673,131
131,654
654,194
194,128
128,914
914,543
543,39
39,825
825,45
45,213
213,568
568,841
841,377
377,628
628,407
407,332
332,777
777,499
499,360
360,549
549,486
486,653
653,67
67,945
945,278
278,162
162,317
317,148
148,398
398,166
166,567
567,279
279,248
248,891
891,414
414,750
750,604
604,303
303,413
413,418
418,782
782,66
66,913
913,210
210,725
725,686
686,156
156,208
208,879
879,649
649,589
589,205
205,298
298,125
125,563
563,893
893,624
624,778
778,393
393,501
501,970
970,175
175,530
530,346
346,452
452,522
522,876
876,261
261,906
906,154
154,714
714,853
853,638
638,140
140,894
894,946
946,138
138,958
958,939
939,587
587,226
226,144
144,95
95,506
506,952
952,493
493,930
930,740
740,251
251,806
806,973
973,820
820,265
265,47
47,1002
1002,409
409,784
784,733
733,134
134,484
484,313
313,441
441,533
533,114
114,397
397,681
681,341
341,960
960,712
712,23
23,575
575,192
192,344
344,355
355,103
103,979
979,809
809,255
255,69
69,508
508,137
137,410
410,78
78,29
29,238
238,275
275,383
383,830
830,25
25,1002
1003,594
594,7
7,435
435,691
691,246
246,895
895,445
445,896
896,326
326,401
401,50
50,705
705,56
56,717
717,306
306,739
739,936
936,532
532,511
511,463
463,487
487,605
605,904
904,572
572,836
836,183
183,951
951,337
337,919
919,525
525,521
521,848
848,824
824,505
505,73
73,8
8,677
677,356
356,358
358,88
88,772
772,219
219,295
295,428
428,297
297,91
91,618
618,611
611,641
641,606
606,117
117,918
918,427
427,284
284,785
785,684
684,218
218,300
300,424
424,379
379,1003
1003,325
325,613
613,263
263,244
244,843
843,761
761,846
846,450
450,366
366,203
203,986
986,802
802,623
623,479
479,312
312,235
235,167
167,488
488,724
724,216
216,5
5,884
884,449
449,420
420,9
9,254
254,753
753,844
844,581
581,693
693,639
639,795
795,957
957,51
51,55
55,471
471,892
892,40
40,829
829,61
61,38
38,817
817,291
291,813
813,119
119,439
439,386
386,342
342,272
272,77
77,199
199,17
17,931
931,49
49,637
637,699
699,247
247,516
516,84
84,316
316,22
22,858
858,206
206,877
877,990
990,473
473,762
762,633
633,160
160,224
224,672
672,916
916,285
285,327
327,752
752,108
108,642
642,850
850,679
679,46
46,905
905,676
676,110
110,289
289,741
741,947
947,1003
1003,595
595,196
196,459
459,32
32,82
82,57
57,478
478,460
460,159
159,556
556,75
75,974
974,888
888,773
773,667
667,874
874,430
430,461
461,1003
1004,375
375,857
857,596
596,274
274,747
747,180
180,856
856,526
526,513
513,583
583,242
242,357
357,652
652,719
719,99
99,564
564,964
964,601
