StartNode,EndNode
1001,260
260,602
602,398
398,894
894,26
26,1001
1001,38
38,505
505,802
802,163
163,466
466,1001
1001,399
399,497
497,591
591,897
897,102
102,1001
1001,930
930,810
810,757
757,375
375,876
876,1001
1001,34
34,270
270,935
935,303
303,544
544,1001
1001,61
61,749
749,817
817,118
118,713
713,1001
1001,744
744,885
885,996
996,424
424,306
306,1001
1002,298
298,895
895,302
302,564
564,1002
1002,297
297,961
961,101
101,169
169,84
84,1002
1002,299
299,182
182,326
326,221
221,347
347,1002
1002,965
965,803
803,454
454,647
647,212
212,1002
1002,718
718,429
429,841
841,504
504,818
818,1002
1002,91
91,914
914,42
42,444
444,66
66,1002
1002,651
651,489
489,519
519,333
333,925
925,1002
1002,984
984,948
948,736
736,764
764,464
464,1002
1002,532
532,123
123,995
995,449
449,536
536,1002
1003,267
267,356
356,648
648,582
582,146
146,1003
1003,979
979,124
124,100
100,316
316,275
275,1003
1003,178
178,777
777,442
442,73
73,343
343,1003
1003,199
199,939
939,524
524,427
427,498
498,1003
1003,900
900,130
130,138
138,769
769,857
857,1003
1003,766
766,75
75,280
280,9
9,967
967,1003
1004,525
525,338
338,1004
1004,156
156,801
801,849
849,956
956,727
727,1004
1004,708
708,381
381,707
707,484
484,458
458,1004
1004,448
448,354
354,179
179,335
335,474
474,1004
1004,792
792,413
413,861
861,445
445,174
174,1004
1004,942
942,202
202,526
526,959
959,758
758,1004
1004,265
265,537
537,210
210,913
913,286
286,1004
1004,350
350,601
601,274
274,348
348,371
371,1004
1004,778
778,851
851,271
271,941
941,98
98,1004
1004,569
569,600
600,407
407,421
421,76
76,1004
1004,715
715,164
164,940
940,51
51,767
767,1004
1005,349
349,664
664,1005
1005,931
931,774
774,594
594,869
869,140
140,1005
1005,150
150,336
336,545
545,116
116,990
990,1005
1005,295
295,266
266,731
731,829
829,90
90,1005
1005,751
751,630
630,346
346,781
781,787
787,1005
1005,94
94,640
640,217
217,430
430,95
95,1005
1005,305
305,723
723,695
695,103
103,511
511,1005
1005,351
351,722
722,714
714,287
287,4
4,1005
1006,92
92,341
341,255
255,323
323,724
724,1006
1006,106
106,97
97,180
180,874
874,609
609,1006
1006,642
642,264
264,403
403,468
468,127
127,1006
1006,988
988,344
344,216
216,190
190,839
839,1006
1006,624
624,428
428,756
756,848
848,242
242,1006
1006,788
788,96
96,789
789,158
158,129
129,1006
1006,268
268,193
193,548
548,520
520,340
340,1006
1006,322
322,563
563,29
29,704
704,423
423,1006
1006,628
628,258
258,165
165,877
877,87
87,1006
