StartNode,EndNode
501,289
501,294
501,479
501,441
501,39
501,308
501,226
501,114
501,71
501,484
501,196
501,156
501,15
501,437
501,203
501,378
501,18
501,489
501,410
502,387
502,135
502,481
502,252
502,9
502,161
502,367
502,193
502,204
502,98
502,478
502,253
502,6
502,160
502,293
503,158
503,133
503,324
503,445
503,267
503,92
503,42
503,342
503,72
503,299
503,49
503,302
503,127
503,91
503,20
503,415
503,492
503,341
504,446
504,295
504,47
504,73
504,276
504,330
504,261
504,179
504,380
504,131
504,297
504,108
504,21
