StartNode,EndNode
1001,712
712,770
770,973
973,602
602,260
260,1001
1001,915
915,332
332,603
603,878
878,843
843,1001
1001,200
200,18
18,58
58,361
361,607
607,1001
1001,930
930,375
375,810
810,757
757,59
59,1001
1001,39
39,228
228,813
813,960
960,612
612,1001
1001,270
270,109
109,935
935,597
597,303
303,1001
1001,817
817,749
749,61
61,897
897,713
713,1001
1001,424
424,996
996,744
744,885
885,544
544,1001
1002,504
504,89
89,975
975,191
191,902
902,1002
1002,84
84,169
169,101
101,961
961,297
297,1002
1002,867
867,619
619,404
404,206
206,779
779,1002
1002,223
223,301
301,858
858,740
740,947
947,1002
1002,299
299,326
326,221
221,182
182,241
241,1002
1002,91
91,42
42,914
914,444
444,66
66,1002
1002,333
333,519
519,489
489,651
651,1002
1002,999
999,764
764,736
736,948
948,984
984,1002
1002,123
123,995
995,449
449,536
536,718
718,1002
1003,309
309,283
283,252
252,672
672,786
786,1003
1003,826
826,777
777,442
442,491
491,546
546,1003
1003,275
275,316
316,580
580,498
498,939
939,1003
1003,138
138,769
769,780
780,317
317,73
73,1003
1003,427
427,345
345,436
436,857
857,766
766,1003
1004,265
265,537
537,210
210,913
913,350
350,1004
1004,371
371,86
86,525
525,928
928,3
3,1004
1004,526
526,959
959,758
758,170
170,481
481,1004
1004,113
113,729
729,942
942,681
681,202
202,1004
1004,421
421,76
76,1004
1004,600
600,569
569,785
785,792
792,778
778,1004
1005,763
763,827
827,952
952,989
989,924
924,1005
1005,205
205,56
56,585
585,219
219,234
234,1005
1005,844
844,415
415,945
945,319
319,936
936,1005
1005,630
630,346
346,781
781,128
128,824
824,1005
1005,920
920,545
545,116
116,266
266,430
430,1005
1005,640
640,94
94,695
695,103
103,511
511,1005
1005,931
931,140
140,714
714,351
351,4
4,1005
1006,623
623,543
543,776
776,78
78,255
255,1006
1006,788
788,96
96,129
129,789
789,158
158,1006
1006,43
43,790
790,565
565,608
608,167
167,1006
1006,468
468,734
734,264
264,403
403,704
704,1006
1006,554
554,458
458,484
484,707
707,558
558,1006
1006,548
548,1006
1006,193
193,584
584,659
659,520
520,624
624,1006
1006,29
29,563
563,127
127,642
642,51
51,1006
1006,724
724,341
341,92
92,628
628,87
87,1006
