StartNode,EndNode
250,98
98,107
107,45
45,93
93,179
179,200
200,199
199,208
208,25
25,141
141,116
116,6
6,165
165,222
222,85
85,105
105,132
132,97
97,29
29,227
227,20
20,109
109,110
110,41
41,210
210,250
251,168
168,66
66,103
103,113
113,80
80,194
194,197
197,42
42,10
10,238
238,225
225,157
157,249
249,43
43,223
223,122
122,242
242,38
38,39
39,135
135,84
84,219
219,52
52,181
181,59
59,136
136,176
176,251
252,182
182,34
34,188
188,164
164,140
140,7
7,180
180,63
63,216
216,46
46,161
161,48
48,196
196,174
174,143
143,187
187,91
91,50
50,88
88,151
151,94
94,86
86,149
149,119
119,252
253,198
198,73
73,112
112,8
8,3
3,118
118,123
123,190
190,69
69,177
177,237
237,82
82,235
235,241
241,11
11,214
214,131
131,57
57,203
203,193
193,101
101,148
148,26
26,9
9,153
153,167
167,89
89,121
121,189
189,150
150,58
58,183
183,36
36,217
217,253
254,79
79,234
234,68
68,142
142,232
232,99
99,70
70,108
108,244
244,115
115,145
145,100
100,209
209,138
138,21
21,186
186,172
172,215
215,213
213,5
5,12
12,49
49,61
61,90
90,254
