StartNode,EndNode
250,63
63,216
216,46
46,250
250,222
222,6
6,243
243,250
250,161
161,93
93,187
187,250
250,29
29,97
97,132
132,250
250,181
181,171
171,169
169,250
250,109
109,20
20,227
227,250
250,111
111,236
236,14
14,250
250,184
184,176
176,116
116,250
250,85
85,98
98,196
196,250
251,204
204,198
198,73
73,251
251,220
220,206
206,83
83,251
251,223
223,43
43,225
225,251
251,249
249,62
62,237
237,251
251,177
177,69
69,163
163,251
251,235
235,82
82,157
157,251
251,58
58,150
150,36
36,251
251,101
101,193
193,125
125,251
251,114
114,148
148,230
230,251
251,55
55,175
175,38
38,251
251,64
64,183
183,26
26,251
252,5
5,12
12,49
49,252
252,164
164,140
140,172
172,252
252,61
61,90
90,211
211,252
252,79
79,19
19,185
185,252
252,4
4,115
115,145
145,252
252,99
99,108
108,244
244,252
252,33
33,138
138,21
21,252
252,202
202,70
70,100
100,252
