StartNode,EndNode
1001,711
711,227
227,372
372,497
497,591
591,1001
1001,189
189,119
119,200
200,18
18,58
58,1001
1001,612
612,291
291,259
259,343
343,306
306,1001
1001,499
499,209
209,181
181,503
503,683
683,1001
1001,485
485,907
907,122
122,220
220,745
745,1001
1001,917
917,144
144,654
654,728
728,15
15,1001
1001,102
102,559
559,846
846,881
881,648
648,1001
1001,248
248,899
899,854
854,880
880,636
636,1001
1001,935
935,597
597,303
303,130
130,118
118,1001
1001,817
817,749
749,61
61,897
897,713
713,1001
1001,424
424,996
996,744
744,885
885,544
544,1001
1002,692
692,68
68,593
593,23
23,957
957,1002
1002,82
82,532
532,408
408,401
401,700
700,1002
1002,253
253,725
725,963
963,257
257,380
380,1002
1002,760
760,64
64,685
685,326
326,221
221,1002
1002,277
277,910
910,112
112,437
437,176
176,1002
1002,975
975,191
191,902
902,835
835,918
918,1002
1002,470
470,298
298,564
564,710
710,434
434,1002
1002,241
241,818
818,379
379,504
504,89
89,1002
1002,651
651,489
489,519
519,333
333,925
925,1002
1002,736
736,948
948,984
984,764
764,464
464,1002
1002,123
123,995
995,449
449,536
536,718
718,1002
1003,590
590,439
439,562
562,62
62,561
561,1003
1003,887
887,304
304,44
44,618
618,324
324,1003
1003,555
555,542
542,958
958,383
383,634
634,1003
1003,143
143,53
53,750
750,716
716,496
496,1003
1003,267
267,69
69,527
527,222
222,582
582,1003
1003,962
962,461
461,993
993,339
339,610
610,1003
1003,769
769,60
60,780
780,317
317,73
73,1003
1003,427
427,345
345,436
436,857
857,766
766,1003
1004,801
801,849
849,596
596,279
279,686
686,1004
1004,814
814,717
717,715
715,678
678,932
932,1004
1004,797
797,487
487,784
784,265
265,537
537,1004
1004,447
447,919
919,49
49,523
523,687
687,1004
1004,767
767,922
922,495
495,652
652,809
809,1004
1004,727
727,677
677,445
445,956
956,286
286,1004
1004,421
421,407
407,76
76,1004
1004,600
600,569
569,785
785,792
792,778
778,1004
1005,682
682,289
289,746
746,441
441,723
723,1005
1005,349
349,171
171,522
522,104
104,285
285,1005
1005,738
738,856
856,236
236,968
968,661
661,1005
1005,855
855,95
95,656
656,592
592,944
944,1005
1005,218
218,986
986,315
315,518
518,821
821,1005
1005,45
45,417
417,318
318,370
370,456
456,1005
1005,782
782,905
905,213
213,568
568,599
599,1005
1005,926
926,804
804,726
726,230
230,215
215,1005
1005,305
305,147
147,836
836,551
551,515
515,1005
1005,545
545,116
116,266
266,967
967,430
430,1005
1005,640
640,94
94,695
695,103
103,511
511,1005
1005,931
931,140
140,714
714,351
351,4
4,1005
1006,579
579,47
47,190
190,344
344,988
988,1006
1006,514
514,72
72,409
409,983
983,583
583,1006
1006,702
702,994
994,472
472,675
675,605
605,1006
1006,940
940,164
164,423
423,188
188,88
88,1006
1006,183
183,877
877,258
258,165
165,329
329,1006
1006,198
198,969
969,955
955,145
145,435
435,1006
1006,392
392,357
357,558
558,772
772,755
755,1006
1006,106
106,97
97,180
180,874
874,839
839,1006
1006,548
548,1006
1006,584
584,659
659,520
520,624
624,29
29,1006
1006,563
563,127
127,642
642,508
508,51
51,1006
1006,724
724,341
341,92
92,628
628,87
87,1006
