StartNode,EndNode
501,178
178,194
194,347
347,218
218,496
496,10
10,139
139,371
371,185
185,237
237,331
331,490
490,113
113,195
195,249
249,479
479,217
217,212
212,460
460,207
207,85
85,191
191,349
349,126
126,232
232,487
487,296
296,427
427,13
13,31
31,332
332,357
357,93
93,149
149,25
25,484
484,426
426,138
138,166
166,156
156,134
134,143
143,130
130,363
363,398
398,122
122,441
441,62
62,275
275,202
202,344
344,301
301,273
273,350
350,437
437,203
203,501
502,355
355,199
199,387
387,319
319,440
440,361
361,438
438,135
135,370
370,250
250,140
140,63
63,204
204,216
216,197
197,23
23,220
220,214
214,180
180,252
252,169
169,420
420,291
291,383
383,183
183,161
161,223
223,201
201,147
147,184
184,478
478,241
241,173
173,243
243,408
408,292
292,463
463,406
406,163
163,367
367,268
268,502
503,120
120,76
76,455
455,267
267,324
324,89
89,246
246,86
86,486
486,412
412,316
316,373
373,109
109,35
35,200
200,343
343,106
106,7
7,390
390,248
248,310
310,66
66,382
382,337
337,54
54,393
393,421
421,377
377,222
222,16
16,314
314,57
57,485
485,127
127,227
227,345
345,58
58,171
171,272
272,168
168,360
360,91
91,28
28,43
43,20
20,40
40,381
381,254
254,356
356,119
119,317
317,286
286,125
125,503
504,395
395,47
47,362
362,448
448,429
429,423
423,433
433,96
96,285
285,4
4,279
279,386
386,413
413,452
452,73
73,447
447,259
259,208
208,97
97,280
280,340
340,454
454,499
499,458
458,397
397,186
186,74
74,277
277,151
151,5
5,297
297,108
108,179
179,45
45,77
77,261
261,145
145,209
209,244
244,353
353,443
443,380
380,131
131,504
