StartNode,EndNode
161,17
17,9
9,1
1,161
161,2
2,33
33,25
25,161
161,3
3,21
21,5
5,161
161,11
11,27
27,19
19,161
161,28
28,36
36,20
20,161
161,13
13,8
8,15
15,161
162,43
43,51
51,59
59,162
162,49
49,65
65,73
73,162
162,56
56,79
79,71
71,162
162,50
50,58
58,66
66,162
162,57
57,60
60,52
52,162
162,45
45,53
53,61
61,162
163,83
83,91
91,163
163,87
87,88
88,163
163,86
86,102
102,110
110,163
163,82
82,106
106,114
114,163
163,96
96,112
112,104
104,163
163,107
107,115
115,160
160,163
164,127
127,135
135,143
143,164
164,125
125,141
141,130
130,164
164,138
138,154
154,146
146,164
164,147
147,155
155,139
139,164
164,137
137,129
129,121
121,164
164,133
133,157
157,149
149,164
