StartNode,EndNode
250,98
98,240
240,107
107,45
45,161
161,179
179,200
200,22
22,120
120,222
222,85
85,105
105,132
132,97
97,29
29,227
227,20
20,109
109,110
110,250
251,175
175,47
47,197
197,42
42,10
10,238
238,131
131,214
214,11
11,241
241,225
225,223
223,43
43,122
122,38
38,242
242,56
56,251
252,182
182,95
95,34
34,188
188,164
164,7
7,160
160,208
208,180
180,63
63,216
216,46
46,93
93,187
187,91
91,77
77,50
50,88
88,252
253,96
96,112
112,8
8,190
190,123
123,118
118,3
3,135
135,237
237,177
177,69
69,249
249,157
157,82
82,235
235,203
203,57
57,193
193,101
101,148
148,195
195,253
254,79
79,19
19,185
185,72
72,33
33,234
234,68
68,142
142,232
232,70
70,99
99,108
108,244
244,209
209,145
145,115
115,254
