StartNode,EndNode
250,14
14,107
107,240
240,117
117,92
92,178
178,210
210,41
41,110
110,109
109,20
20,227
227,29
29,97
97,132
132,105
105,222
222,165
165,6
6,243
243,52
52,219
219,15
15,102
102,75
75,162
162,181
181,171
171,169
169,37
37,199
199,22
22,120
120,128
128,179
179,161
161,93
93,187
187,91
91,50
50,88
88,151
151,94
94,245
245,218
218,192
192,144
144,152
152,180
180,63
63,216
216,250
251,148
148,230
230,58
58,150
150,36
36,217
217,27
27,54
54,204
204,198
198,73
73,96
96,112
112,8
8,190
190,123
123,3
3,135
135,146
146,223
223,43
43,225
225,241
241,235
235,82
82,157
157,249
249,62
62,237
237,177
177,69
69,163
163,224
224,203
203,131
131,238
238,10
10,42
42,197
197,194
194,80
80,113
113,66
66,56
56,251
252,234
234,138
138,21
21,186
186,81
81,4
4,115
115,145
145,209
209,99
99,108
108,76
76,154
154,87
87,188
188,95
95,160
160,7
7,74
74,104
104,215
215,213
213,166
166,207
207,30
30,191
191,252
