StartNode,EndNode
250,111
111,236
236,23
23,48
48,174
174,143
143,14
14,107
107,240
240,117
117,92
92,178
178,210
210,41
41,110
110,109
109,20
20,227
227,29
29,97
97,132
132,15
15,102
102,233
233,136
136,226
226,32
32,78
78,75
75,162
162,181
181,171
171,169
169,37
37,199
199,22
22,120
120,128
128,179
179,250
251,217
217,27
27,173
173,137
137,18
18,54
54,204
204,198
198,73
73,96
96,112
112,8
8,190
190,123
123,3
3,135
135,146
146,84
84,39
39,122
122,223
223,43
43,225
225,241
241,235
235,82
82,157
157,249
249,62
62,237
237,177
177,69
69,163
163,224
224,203
203,131
131,251
252,172
172,74
74,104
104,215
215,213
213,166
166,207
207,30
30,191
191,5
5,12
12,49
49,124
124,130
130,129
129,61
61,90
90,211
211,79
79,19
19,185
185,72
72,252
