StartNode,EndNode
250,48
48,174
174,143
143,250
250,111
111,236
236,23
23,250
250,233
233,136
136,226
226,250
250,46
46,200
200,208
208,250
250,246
246,25
25,141
141,250
250,32
32,78
78,201
201,250
250,67
67,51
51,147
147,250
250,127
127,40
40,24
24,250
250,45
45,212
212,77
77,250
250,86
86,149
149,247
247,250
250,239
239,119
119,156
156,250
250,134
134,158
158,159
159,250
250,116
116,176
176,59
59,250
250,85
85,98
98,196
196,250
251,103
103,168
168,47
47,251
251,220
220,206
206,83
83,251
251,84
84,39
39,122
122,251
251,9
9,153
153,170
170,251
251,248
248,89
89,167
167,251
251,13
13,101
101,193
193,251
251,125
125,195
195,2
2,251
251,173
173,137
137,18
18,251
251,121
121,189
189,106
106,251
251,242
242,65
65,53
53,251
251,55
55,228
228,251
251,175
175,38
38,11
11,251
251,64
64,183
183,26
26,251
252,5
5,61
61,90
90,252
252,12
12,129
129,221
221,252
252,49
49,124
124,130
130,252
252,211
211,79
79,19
19,252
252,164
164,140
140,172
172,252
252,185
185,72
72,68
68,252
252,142
142,232
232,231
231,252
252,139
139,229
229,71
71,252
252,34
34,182
182,35
35,252
252,31
31,205
205,1
1,252
252,202
202,70
70,100
100,252
