StartNode,EndNode
250,98
98,240
240,117
117,250
250,25
25,141
141,116
116,250
250,181
181,169
169,243
243,250
250,126
126,16
16,171
171,250
250,128
128,14
14,92
92,250
251,47
47,55
55,168
168,251
251,201
201,24
24,17
17,251
251,147
147,127
127,40
40,251
251,67
67,51
51,134
134,251
251,84
84,146
146,39
39,251
251,162
162,226
226,251
252,182
182,95
95,188
188,252
252,86
86,149
149,247
247,252
252,245
245,154
154,76
76,252
252,246
246,152
152,239
239,252
253,89
89,167
167,13
13,253
253,170
170,64
64,163
163,253
253,65
65,228
228,53
53,253
253,62
62,253
253,248
248,230
230,114
114,253
253,224
224,125
125,204
204,253
254,49
49,124
124,30
30,254
254,129
129,221
221,205
205,254
254,31
31,71
71,229
229,254
254,1
1,139
139,202
202,254
254,81
81,231
231,211
211,254
