StartNode,EndNode
250,92
92,178
178,210
210,41
41,110
110,60
60,109
109,20
20,250
250,174
174,143
143,14
14,107
107,98
98,240
240,117
117,128
128,250
250,180
180,200
200,126
126,116
116,67
67,51
51,134
134,158
158,250
250,88
88,50
50,171
171,222
222,85
85,250
251,237
237,177
177,224
224,163
163,64
64,125
125,193
193,101
101,251
251,148
148,26
26,153
153,248
248,121
121,89
89,167
167,13
13,251
251,122
122,146
146,135
135,84
84,16
16,3
3,118
118,190
190,251
251,55
55,24
24,59
59,219
219,123
123,69
69,62
62,225
225,251
252,173
173,27
27,195
195,2
2,170
170,230
230,58
58,183
183,252
252,150
150,36
36,220
220,206
206,83
83,217
217,205
205,31
31,252
252,1
1,71
71,65
65,166
166,185
185,79
79,252
253,192
192,184
184,218
218,119
119,245
245,151
151,86
86,149
149,253
253,4
4,81
81,234
234,68
68,142
142,231
231,202
202,139
139,253
253,232
232,94
94,25
25,172
172,253
