StartNode,EndNode
250,163
163,224
224,82
82,157
157,249
249,62
62,237
237,177
177,69
69,190
190,8
8,123
123,3
3,135
135,146
146,84
84,16
16,52
52,15
15,102
102,39
39,233
233,136
136,75
75,162
162,59
59,32
32,78
78,201
201,24
24,40
40,17
17,55
55,168
168,66
66,103
103,80
80,194
194,197
197,42
42,10
10,238
238,131
131,214
214,57
57,203
203,11
11,241
241,225
225,223
223,43
43,122
122,38
38,242
242,56
56,193
193,101
101,114
114,148
148,26
26,9
9,153
153,230
230,58
58,183
183,150
150,36
36,220
220,206
206,83
83,217
217,195
195,27
27,173
173,137
137,18
18,30
30,54
54,204
204,198
198,73
73,96
96,166
166,207
207,191
191,5
5,79
79,19
19,72
72,211
211,90
90,61
61,129
129,221
221,130
130,49
49,124
124,228
228,53
53,65
65,189
189,248
248,121
121,89
89,167
167,13
13,125
125,64
64,112
112,213
213,250
251,208
208,25
25,141
141,104
104,74
74,215
215,126
126,116
116,37
37,165
165,222
222,105
105,132
132,97
97,29
29,227
227,20
20,109
109,110
110,60
60,158
158,134
134,51
51,171
171,181
181,169
169,44
44,22
22,120
120,23
23,236
236,196
196,48
48,143
143,128
128,179
179,161
161,93
93,216
216,63
63,180
180,152
152,156
156,28
28,182
182,95
95,34
34,188
188,87
87,154
154,76
76,155
155,108
108,244
244,70
70,99
99,232
232,142
142,68
68,234
234,138
138,21
21,186
186,81
81,4
4,145
145,100
100,172
172,140
140,164
164,160
160,144
144,184
184,218
218,245
245,88
88,77
77,212
212,107
107,98
98,240
240,117
117,231
231,202
202,139
139,251
