StartNode,EndNode
250,180
180,200
200,126
126,116
116,67
67,51
51,134
134,158
158,250
250,88
88,50
50,171
171,222
222,85
85,250
251,38
38,39
39,102
102,15
15,52
52,75
75,162
162,136
136,251
251,122
122,146
146,135
135,84
84,16
16,3
3,118
118,190
190,251
251,55
55,24
24,59
59,219
219,123
123,69
69,62
62,225
225,251
252,54
54,204
204,198
198,73
73,96
96,112
112,213
213,8
8,252
252,1
1,71
71,65
65,166
166,185
185,79
79,252
253,70
70,108
108,244
244,155
155,76
76,154
154,4
4,81
81,253
253,232
232,94
94,25
25,172
172,253
