StartNode,EndNode
250,92
92,178
178,210
210,41
41,110
110,60
60,250
250,93
93,187
187,45
45,212
212,77
77,91
91,250
250,126
126,116
116,67
67,51
51,134
134,158
158,250
250,88
88,50
50,171
171,222
222,85
85,250
251,153
153,248
248,121
121,89
89,167
167,13
13,251
251,78
78,201
201,147
147,127
127,40
40,17
17,251
251,135
135,84
84,16
16,3
3,118
118,190
190,251
251,24
24,55
55,251
251,59
59,219
219,123
123,69
69,62
62,225
225,251
252,198
198,73
73,96
96,112
112,213
213,8
8,252
252,220
220,206
206,83
83,217
217,205
205,31
31,252
252,1
1,71
71,65
65,166
166,185
185,79
79,252
253,218
218,119
119,245
245,151
151,86
86,149
149,253
253,234
234,68
68,142
142,231
231,202
202,139
139,253
253,232
232,94
94,25
25,172
172,253
