StartNode,EndNode
250,44
44,222
222,85
85,250
250,107
107,45
45,161
161,250
250,98
98,240
240,117
117,250
250,199
199,6
6,165
165,250
250,25
25,141
141,116
116,250
250,181
181,169
169,243
243,250
250,126
126,16
16,171
171,250
250,128
128,14
14,92
92,250
251,175
175,47
47,55
55,251
251,122
122,38
38,233
233,251
251,136
136,32
32,78
78,251
251,242
242,56
56,176
176,251
251,201
201,24
24,17
17,251
251,147
147,127
127,40
40,251
251,67
67,51
51,134
134,251
251,84
84,146
146,39
39,251
251,162
162,226
226,251
252,35
35,119
119,218
218,252
252,182
182,95
95,34
34,252
252,188
188,164
164,7
7,252
252,88
88,151
151,94
94,252
252,86
86,149
149,247
247,252
252,245
245,154
154,76
76,252
252,246
246,152
152,239
239,252
253,27
27,54
54,198
198,253
253,173
173,137
137,18
18,253
253,153
153,121
121,189
189,253
253,217
217,195
195,2
2,253
253,89
89,167
167,13
13,253
253,170
170,64
64,163
163,253
253,65
65,228
228,53
53,253
253,62
62,253
253,248
248,230
230,114
114,253
253,224
224,125
125,204
204,253
254,172
172,213
213,166
166,254
254,140
140,74
74,215
215,254
254,49
49,124
124,30
30,254
254,207
207,90
90,61
61,254
254,129
129,221
221,205
205,254
254,31
31,71
71,229
229,254
254,1
1,139
139,202
202,254
254,81
81,231
231,211
211,254
