StartNode,EndNode
250,111
111,236
236,23
23,48
48,196
196,174
174,143
143,98
98,250
250,126
126,171
171,16
16,37
37,212
212,128
128,14
14,92
92,250
251,175
175,47
47,55
55,168
168,66
66,113
113,103
103,80
80,251
251,67
67,51
51,134
134,147
147,127
127,40
40,24
24,17
17,251
251,162
162,226
226,251
252,182
182,95
95,34
34,188
188,164
164,7
7,160
160,208
208,252
252,87
87,246
246,152
152,239
239,252
253,36
36,83
83,217
217,195
195,2
2,170
170,64
64,163
163,253
253,220
220,248
248,230
230,114
114,62
62,224
224,125
125,204
204,253
254,129
129,221
221,205
205,31
31,71
71,229
229,139
139,202
202,254
254,104
104,81
81,231
231,211
211,254
