StartNode,EndNode
250,240
240,107
107,45
45,161
161,179
179,22
22,120
120,44
44,199
199,25
25,141
141,116
116,6
6,165
165,222
222,85
85,105
105,132
132,97
97,29
29,227
227,250
251,194
194,197
197,42
42,10
10,238
238,131
131,214
214,11
11,241
241,225
225,223
223,43
43,122
122,251
252,95
95,34
34,188
188,164
164,7
7,160
160,208
208,180
180,63
63,216
216,46
46,93
93,187
187,91
91,77
77,50
50,252
253,112
112,8
8,190
190,123
123,118
118,3
3,135
135,237
237,177
177,69
69,249
249,157
157,82
82,235
235,203
203,57
57,253
254,19
19,185
185,72
72,33
33,234
234,68
68,142
142,232
232,70
70,99
99,108
108,244
244,209
209,145
145,115
115,100
100,21
21,138
138,186
186,172
172,254
