StartNode,EndNode
250,111
111,236
236,23
23,45
45,161
161,179
179,200
200,22
22,199
199,25
25,165
165,222
222,85
85,105
105,132
132,97
97,29
29,227
227,20
20,109
109,110
110,41
41,210
210,250
251,175
175,47
47,55
55,168
168,103
103,80
80,194
194,197
197,42
42,10
10,238
238,131
131,214
214,11
11,241
241,225
225,223
223,43
43,122
122,38
38,102
102,15
15,219
219,75
75,59
59,136
136,251
252,218
218,184
184,192
192,144
144,156
156,28
28,180
180,63
63,216
216,46
46,93
93,187
187,91
91,77
77,50
50,88
88,151
151,94
94,86
86,245
245,252
253,173
173,137
137,18
18,54
54,198
198,73
73,96
96,112
112,8
8,190
190,123
123,118
118,3
3,135
135,237
237,177
177,69
69,249
249,157
157,82
82,235
235,203
203,57
57,193
193,101
101,148
148,26
26,9
9,150
150,183
183,58
58,36
36,83
83,217
217,253
254,19
19,185
185,72
72,33
33,234
234,68
68,142
142,232
232,70
70,99
99,108
108,244
244,209
209,145
145,115
115,100
100,186
186,172
172,140
140,74
74,215
215,213
213,166
166,207
207,254
